 unit--timestamp[ms];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
0;-40;31;918;1892;915;-244;
4;-40;31;918;1586;-1159;-183;
8;-39;23;961;1586;-1159;-183;
12;-39;23;961;1586;-1159;-183;
16;-36;20;992;976;-854;-305;
20;-36;20;992;976;-854;-305;
24;-36;20;992;976;-854;-305;
28;-31;18;982;854;-549;-427;
32;-31;18;982;854;-549;-427;
36;-32;17;959;671;-488;-305;
40;-32;17;959;671;-488;-305;
44;-32;17;959;671;-488;-305;
48;-31;17;964;854;-732;-244;
52;-31;17;964;854;-732;-244;
56;-27;17;990;1098;-915;-244;
60;-27;17;990;1098;-915;-244;
64;-27;17;990;1098;-915;-244;
68;-27;18;985;915;-671;-244;
72;-27;18;985;915;-671;-244;
76;-26;14;967;732;-549;-305;
80;-26;14;967;732;-549;-305;
84;-26;14;967;732;-549;-305;
88;-27;15;976;793;-610;-305;
92;-27;15;976;793;-610;-305;
96;-29;20;985;976;-549;-366;
100;-29;20;985;976;-549;-366;
104;-29;20;985;976;-549;-366;
108;-30;18;978;793;-488;-366;
112;-30;18;978;793;-488;-366;
116;-28;20;966;854;-610;-305;
120;-28;20;966;854;-610;-305;
124;-26;22;976;976;-732;-305;
128;-29;19;986;976;-732;-305;
132;-26;18;976;854;-549;-366;
136;-26;18;976;854;-488;-366;
140;-26;18;971;854;-488;-366;
144;-26;18;971;854;-488;-366;
148;-26;18;971;854;-488;-427;
152;-27;19;971;854;-488;-427;
156;-27;19;971;854;-488;-427;
160;-27;19;971;854;-488;-427;
164;-27;19;971;854;-488;-427;
168;-27;19;971;854;-488;-427;
172;-27;19;971;854;-488;-427;
176;-31;19;980;732;-549;-366;
180;-31;19;980;732;-549;-366;
184;-33;19;975;793;-488;-366;
188;-33;19;975;793;-488;-366;
192;-33;19;975;793;-488;-366;
196;-32;18;964;854;-488;-427;
200;-32;18;964;854;-488;-427;
204;-32;18;964;854;-488;-427;
208;-32;19;972;915;-671;-366;
212;-32;19;972;915;-671;-366;
216;-31;20;981;976;-671;-305;
220;-31;20;981;976;-671;-305;
224;-31;20;981;976;-671;-305;
228;-30;21;979;854;-671;-366;
232;-30;21;979;854;-671;-366;
236;-28;18;970;793;-671;-305;
240;-28;18;970;793;-671;-305;
244;-28;18;969;976;-671;-366;
248;-28;18;969;976;-671;-366;
252;-28;18;969;976;-671;-366;
256;-29;18;979;976;-732;-366;
260;-29;18;979;976;-732;-366;
264;-29;18;979;976;-732;-366;
268;-29;17;983;854;-671;-366;
272;-29;17;983;854;-671;-366;
276;-27;16;976;793;-610;-305;
280;-27;16;976;793;-610;-305;
284;-27;16;976;793;-610;-305;
288;-27;19;976;976;-610;-305;
292;-27;19;976;976;-610;-305;
296;-28;18;975;854;-671;-305;
300;-28;18;975;854;-671;-305;
304;-28;18;979;915;-610;-366;
308;-28;18;979;915;-610;-366;
312;-28;18;979;915;-610;-366;
316;-28;18;978;915;-610;-305;
320;-28;18;978;915;-610;-305;
324;-28;18;978;915;-610;-305;
328;-28;20;975;854;-549;-305;
332;-28;20;975;854;-549;-305;
336;-29;19;973;976;-610;-305;
340;-29;19;973;976;-610;-305;
344;-29;19;973;976;-610;-305;
348;-32;16;957;854;-549;-305;
352;-32;16;957;854;-549;-305;
356;-32;21;983;1098;-793;-244;
360;-32;21;983;1098;-793;-244;
364;-30;20;989;1159;-671;-305;
368;-30;20;989;1159;-671;-305;
372;-30;20;989;1159;-671;-305;
376;-31;16;966;732;-305;-305;
380;-31;16;966;732;-305;-305;
384;-31;16;966;732;-305;-305;
388;-26;20;968;915;-610;-305;
392;-26;20;968;915;-610;-305;
396;-29;19;970;1098;-732;-366;
400;-29;19;970;1098;-732;-366;
404;-29;19;970;1098;-732;-366;
408;-31;18;980;915;-671;-305;
412;-31;18;980;915;-671;-305;
416;-27;19;983;976;-610;-305;
420;-27;19;983;976;-610;-305;
424;-29;17;978;915;-549;-305;
428;-29;17;978;915;-549;-305;
432;-29;17;978;915;-549;-305;
436;-27;19;972;854;-610;-305;
440;-27;19;972;854;-610;-305;
444;-27;19;972;854;-610;-305;
448;-25;21;972;976;-671;-427;
452;-25;21;972;976;-671;-427;
456;-27;19;980;915;-671;-427;
460;-27;19;980;915;-671;-427;
464;-27;19;980;915;-671;-427;
468;-28;19;985;915;-549;-366;
472;-28;19;985;915;-549;-366;
476;-28;18;977;976;-549;-305;
480;-28;18;977;976;-549;-305;
484;-29;17;969;854;-610;-305;
488;-29;17;969;854;-610;-305;
492;-29;17;969;854;-610;-305;
496;-29;19;972;915;-610;-305;
500;-29;19;972;915;-610;-305;
504;-29;19;972;915;-610;-305;
508;-30;16;977;976;-671;-305;
512;-30;16;977;976;-671;-305;
516;-31;16;972;915;-671;-305;
520;-31;16;972;915;-671;-305;
524;-31;16;972;915;-671;-305;
528;-30;18;976;915;-671;-366;
532;-30;18;976;915;-671;-366;
536;-30;19;975;1037;-671;-366;
540;-30;19;975;1037;-671;-366;
544;-28;21;977;976;-671;-305;
548;-30;20;973;915;-671;-305;
552;-30;20;973;915;-671;-305;
556;-30;20;972;915;-671;-305;
560;-30;20;972;915;-671;-305;
564;-30;20;972;915;-671;-305;
568;-30;20;972;915;-671;-305;
572;-30;20;972;915;-671;-305;
576;-32;21;973;854;-671;-244;
580;-32;21;973;854;-671;-244;
584;-32;21;973;854;-671;-244;
588;-32;18;974;915;-671;-244;
592;-32;18;974;915;-671;-244;
596;-31;17;974;1037;-793;-244;
600;-31;17;974;1037;-793;-244;
604;-28;18;979;976;-854;-244;
608;-28;18;979;976;-854;-244;
612;-28;18;979;976;-854;-244;
616;-28;16;981;976;-793;-366;
620;-28;16;981;976;-793;-366;
624;-28;16;981;976;-793;-366;
628;-26;17;979;976;-732;-244;
632;-26;17;979;976;-732;-244;
636;-27;19;979;915;-610;-244;
640;-27;19;979;915;-610;-244;
644;-27;19;979;915;-610;-244;
648;-28;19;978;915;-610;-366;
652;-28;19;978;915;-610;-366;
656;-30;21;975;976;-610;-366;
660;-30;21;975;976;-610;-366;
664;-32;18;973;976;-610;-305;
668;-32;18;973;976;-610;-305;
672;-32;18;973;976;-610;-305;
676;-32;18;973;915;-671;-305;
680;-31;19;970;915;-671;-305;
684;-31;19;970;915;-671;-305;
688;-32;19;972;976;-610;-305;
692;-32;19;972;976;-610;-305;
696;-32;19;972;1037;-671;-305;
700;-31;18;971;1037;-671;-305;
704;-31;18;971;1037;-671;-305;
708;-33;17;975;915;-671;-305;
712;-33;17;975;915;-671;-305;
716;-33;17;975;976;-610;-305;
720;-30;17;975;976;-610;-305;
724;-27;16;974;976;-671;-244;
728;-27;16;974;976;-671;-244;
732;-27;16;974;976;-671;-244;
736;-27;16;974;976;-671;-305;
740;-29;14;975;976;-671;-305;
744;-29;14;975;976;-671;-305;
748;-31;13;968;976;-671;-305;
752;-31;13;968;976;-671;-305;
756;-31;13;968;2502;-1525;-244;
760;-27;23;983;2502;-1525;-244;
764;-27;23;983;2502;-1525;-244;
768;-28;19;979;1586;-1037;-305;
772;-28;19;979;1586;-1037;-305;
776;-28;19;979;1159;-793;-305;
780;-27;19;976;1159;-793;-305;
784;-29;22;979;1281;-793;-305;
788;-29;22;979;1281;-793;-305;
792;-29;22;979;1281;-793;-305;
796;-29;22;979;1220;-793;-244;
800;-30;21;979;1220;-793;-244;
804;-30;21;979;1220;-793;-244;
808;-28;18;978;1098;-671;-305;
812;-28;18;978;1098;-671;-305;
816;-28;18;978;915;-671;-305;
820;-29;18;977;915;-671;-305;
824;-29;18;977;915;-671;-305;
828;-28;19;976;854;-610;-305;
832;-28;19;976;854;-610;-305;
836;-28;19;976;610;-366;-305;
840;-29;17;977;610;-366;-305;
844;-30;19;975;549;-366;-305;
848;-30;19;975;549;-366;-305;
852;-30;19;975;549;-366;-305;
856;-30;19;975;610;-488;-366;
860;-31;18;973;610;-488;-366;
864;-31;18;973;610;-488;-366;
868;-31;17;974;671;-488;-366;
872;-31;17;974;671;-488;-366;
876;-31;17;974;793;-427;-366;
880;-29;18;975;793;-427;-366;
884;-29;18;975;793;-427;-366;
888;-32;20;973;793;-488;-366;
892;-32;20;973;793;-488;-366;
896;-32;20;973;671;-488;-366;
900;-30;21;975;671;-488;-366;
904;-32;17;973;671;-549;-305;
908;-32;17;973;671;-549;-305;
912;-32;17;973;671;-549;-305;
916;-32;17;973;854;-549;-305;
920;-27;19;977;854;-549;-305;
924;-27;19;977;854;-549;-305;
928;-31;17;974;732;-610;-305;
932;-31;17;974;732;-610;-305;
936;-31;17;974;854;-610;-305;
940;-28;16;974;854;-610;-305;
944;-28;16;974;854;-610;-305;
948;-27;18;973;854;-610;-305;
952;-27;18;973;854;-610;-305;
956;-27;18;973;915;-610;-183;
960;-31;19;980;915;-610;-183;
964;-29;17;977;915;-610;-305;
968;-29;17;977;915;-610;-305;
972;-29;17;977;915;-610;-305;
976;-29;17;977;976;-671;-305;
980;-25;21;974;976;-671;-305;
984;-25;21;974;976;-671;-305;
988;-28;23;982;854;-671;-366;
992;-28;23;982;854;-671;-366;
996;-28;23;982;549;-366;-366;
1000;-27;17;973;549;-366;-366;
1004;-27;17;973;549;-366;-366;
1008;-29;20;976;732;-488;-244;
1012;-29;20;976;732;-488;-244;
1016;-29;20;976;610;-305;-305;
1020;-34;17;972;610;-305;-305;
1024;-32;16;968;732;-488;-366;
1028;-32;16;968;732;-488;-366;
1032;-32;16;968;732;-488;-366;
1036;-32;16;968;915;-671;-366;
1040;-31;16;972;915;-671;-366;
1044;-31;16;972;915;-671;-366;
1048;-31;18;972;1098;-732;-305;
1052;-31;18;972;1098;-732;-305;
1056;-31;18;972;1098;-793;-244;
1060;-30;18;973;1098;-793;-244;
1064;-30;18;973;1098;-793;-244;
1068;-32;18;976;1159;-854;-305;
1072;-32;18;976;1159;-854;-305;
1076;-32;18;976;1159;-854;-305;
1080;-32;18;973;1281;-793;-305;
1084;-29;21;977;1220;-915;-366;
1088;-30;19;976;1220;-854;-366;
1092;-30;19;976;1220;-854;-366;
1096;-28;18;979;1281;-732;-244;
1100;-28;18;979;1281;-732;-244;
1104;-28;18;979;1281;-732;-244;
1108;-28;18;979;1281;-732;-244;
1112;-28;18;979;1281;-732;-244;
1116;-28;18;979;1281;-732;-244;
1120;-27;18;979;1220;-915;-244;
1124;-27;18;979;1220;-915;-244;
1128;-27;18;977;1220;-854;-305;
1132;-27;18;977;1220;-854;-305;
1136;-27;18;977;1220;-854;-305;
1140;-30;18;976;1220;-671;-305;
1144;-27;18;976;1281;-732;-244;
1148;-27;18;976;1281;-732;-244;
1152;-27;18;976;1281;-732;-244;
1156;-27;18;976;1281;-732;-244;
1160;-27;18;978;1159;-732;-305;
1164;-27;18;978;1159;-732;-305;
1168;-28;17;976;1098;-671;-305;
1172;-28;17;976;1098;-671;-305;
1176;-28;17;976;1098;-671;-305;
1180;-31;19;979;1098;-732;-305;
1184;-31;19;979;1098;-732;-305;
1188;-30;20;977;793;-488;-366;
1192;-30;20;977;793;-488;-366;
1196;-30;20;977;793;-488;-366;
1200;-29;20;974;732;-488;-366;
1204;-27;21;976;793;-549;-305;
1208;-27;21;976;793;-549;-305;
1212;-27;21;976;793;-549;-305;
1216;-27;21;976;793;-549;-305;
1220;-30;22;975;732;-610;-305;
1224;-30;22;975;732;-610;-305;
1228;-29;18;974;732;-549;-366;
1232;-29;18;974;732;-549;-366;
1236;-29;18;974;732;-549;-366;
1240;-30;17;972;793;-610;-305;
1244;-30;17;972;793;-610;-305;
1248;-32;19;973;1098;-732;-366;
1252;-32;19;973;1098;-732;-366;
1256;-32;19;973;1098;-732;-366;
1260;-29;19;973;1159;-793;-366;
1264;-30;18;973;1037;-732;-305;
1268;-30;18;973;1037;-732;-305;
1272;-30;18;973;1037;-732;-305;
1276;-30;18;973;1037;-732;-305;
1280;-31;17;974;1037;-854;-366;
1284;-31;17;974;1037;-854;-366;
1288;-29;18;973;1281;-976;-305;
1292;-29;18;973;1281;-976;-305;
1296;-29;18;973;1281;-976;-305;
1300;-27;20;977;1342;-915;-305;
1304;-27;20;977;1342;-915;-305;
1308;-27;21;980;1220;-793;-366;
1312;-27;21;980;1220;-793;-366;
1316;-27;21;980;1220;-793;-366;
1320;-27;20;976;1159;-793;-305;
1324;-28;20;975;1220;-793;-305;
1328;-28;20;975;1220;-793;-305;
1332;-28;20;975;1220;-793;-305;
1336;-28;20;975;1220;-793;-305;
1340;-30;18;971;1342;-915;-244;
1344;-30;18;971;1342;-915;-244;
1348;-28;19;975;1403;-976;-244;
1352;-28;19;975;1403;-976;-244;
1356;-28;19;975;1403;-976;-244;
1360;-30;18;975;1342;-976;-305;
1364;-30;18;975;1342;-976;-305;
1368;-29;19;970;1403;-915;-305;
1372;-29;19;970;1403;-915;-305;
1376;-29;19;970;1403;-915;-305;
1380;-31;20;976;1525;-915;-244;
1384;-30;20;977;1403;-793;-305;
1388;-30;20;977;1403;-793;-305;
1392;-30;20;977;1403;-793;-305;
1396;-30;20;977;1403;-793;-305;
1400;-30;20;979;1281;-732;-366;
1404;-30;20;979;1281;-732;-366;
1408;-29;21;977;1098;-732;-427;
1412;-29;21;977;1098;-732;-427;
1416;-29;21;977;1098;-732;-427;
1420;-29;20;973;976;-671;-366;
1424;-29;20;973;976;-671;-366;
1428;-28;19;976;1098;-610;-244;
1432;-28;19;976;1098;-610;-244;
1436;-28;19;976;1098;-610;-244;
1440;-30;20;977;976;-671;-305;
1444;-28;22;977;976;-732;-305;
1448;-28;22;977;976;-732;-305;
1452;-28;22;977;976;-732;-305;
1456;-28;22;977;976;-732;-305;
1460;-28;19;974;976;-610;-244;
1464;-28;19;974;976;-610;-244;
1468;-28;18;978;915;-610;-305;
1472;-28;18;978;915;-610;-305;
1476;-28;18;978;915;-610;-305;
1480;-27;18;979;976;-610;-305;
1484;-27;18;979;976;-610;-305;
1488;-28;18;977;915;-610;-244;
1492;-28;18;977;915;-610;-244;
1496;-28;18;977;915;-610;-244;
1500;-29;20;977;793;-610;-305;
1504;-28;19;974;793;-610;-305;
1508;-29;21;974;915;-610;-305;
1512;-29;21;974;915;-610;-305;
1516;-29;21;974;915;-610;-305;
1520;-29;21;974;915;-610;-305;
1524;-29;21;974;915;-610;-305;
1528;-29;21;977;976;-671;-305;
1532;-29;21;977;976;-671;-305;
1536;-29;21;977;976;-671;-305;
1540;-29;21;973;854;-610;-305;
1544;-29;21;973;854;-610;-305;
1548;-30;18;971;854;-610;-305;
1552;-30;18;971;854;-610;-305;
1556;-30;18;971;854;-610;-305;
1560;-28;19;975;1037;-732;-366;
1564;-28;19;979;1098;-732;-366;
1568;-28;19;979;793;-549;-305;
1572;-28;19;979;793;-549;-305;
1576;-28;19;979;671;-488;-305;
1580;-29;18;973;671;-488;-305;
1584;-29;18;973;671;-488;-305;
1588;-29;18;973;671;-488;-305;
1592;-29;18;973;671;-488;-305;
1596;-29;18;973;671;-488;-305;
1600;-29;17;975;793;-549;-366;
1604;-29;17;975;793;-549;-366;
1608;-28;18;978;854;-549;-366;
1612;-28;18;978;854;-549;-366;
1616;-28;18;978;854;-549;-366;
1620;-28;19;975;732;-488;-305;
1624;-30;18;975;793;-549;-305;
1628;-30;18;975;793;-549;-305;
1632;-30;18;975;793;-549;-305;
1636;-30;18;975;793;-549;-305;
1640;-27;21;976;976;-671;-305;
1644;-27;21;976;976;-671;-305;
1648;-28;20;977;976;-732;-305;
1652;-28;20;977;976;-732;-305;
1656;-28;20;977;976;-732;-305;
1660;-30;19;977;976;-671;-305;
1664;-30;19;977;976;-671;-305;
1668;-30;17;972;976;-671;-305;
1672;-30;17;972;976;-671;-305;
1676;-30;17;972;976;-671;-305;
1680;-28;18;977;915;-610;-366;
1684;-28;19;977;854;-549;-305;
1688;-28;19;977;854;-549;-305;
1692;-28;19;977;854;-549;-305;
1696;-28;19;977;854;-549;-305;
1700;-29;19;976;915;-610;-305;
1704;-29;19;976;915;-610;-305;
1708;-30;19;974;854;-732;-305;
1712;-30;19;974;854;-732;-305;
1716;-30;19;974;854;-732;-305;
1720;-31;19;974;915;-671;-305;
1724;-31;19;974;915;-671;-305;
1728;-30;19;973;976;-671;-305;
1732;-30;19;973;976;-671;-305;
1736;-30;19;973;976;-671;-305;
1740;-30;19;975;976;-610;-366;
1744;-31;20;977;915;-610;-427;
1748;-31;20;977;915;-610;-427;
1752;-31;20;977;915;-610;-427;
1756;-31;20;977;915;-610;-427;
1760;-28;19;975;976;-732;-366;
1764;-28;19;975;976;-732;-366;
1768;-29;20;971;976;-793;-305;
1772;-29;20;971;976;-793;-305;
1776;-29;20;971;976;-793;-305;
1780;-30;20;977;1098;-732;-366;
1784;-30;20;977;1098;-732;-366;
1788;-27;21;976;1098;-732;-305;
1792;-27;21;976;1098;-732;-305;
1796;-27;21;976;1098;-732;-305;
1800;-26;21;977;1037;-732;-305;
1804;-29;19;975;1037;-793;-305;
1808;-29;19;975;1037;-793;-305;
1812;-29;19;975;1037;-793;-305;
1816;-29;19;975;1037;-793;-305;
1820;-30;20;980;1159;-793;-305;
1824;-30;20;980;1159;-793;-305;
1828;-27;20;976;1037;-732;-366;
1832;-27;20;976;1037;-732;-366;
1836;-27;20;976;1037;-732;-366;
1840;-30;21;977;1037;-732;-427;
1844;-30;21;977;1037;-732;-427;
1848;-28;20;974;1037;-671;-305;
1852;-28;20;974;1037;-671;-305;
1856;-28;20;974;1037;-671;-305;
1860;-28;20;978;1037;-610;-305;
1864;-29;21;977;1037;-671;-305;
1868;-29;21;977;1037;-671;-305;
1872;-29;21;977;1037;-671;-305;
1876;-29;21;977;1037;-671;-305;
1880;-29;19;974;915;-671;-305;
1884;-29;19;974;915;-671;-305;
1888;-27;21;973;915;-610;-366;
1892;-27;21;973;915;-610;-366;
1896;-27;21;973;915;-610;-366;
1900;-28;18;974;915;-549;-244;
1904;-28;18;974;915;-549;-244;
1908;-31;17;975;976;-549;-366;
1912;-31;17;975;976;-549;-366;
1916;-31;17;975;976;-549;-366;
1920;-28;19;978;976;-610;-305;
1924;-28;19;978;915;-671;-366;
1928;-29;19;974;915;-671;-366;
1932;-29;19;974;915;-671;-366;
1936;-29;19;974;915;-671;-366;
1940;-29;19;972;915;-610;-305;
1944;-29;19;972;915;-610;-305;
1948;-28;19;976;1037;-671;-305;
1952;-28;19;976;1037;-671;-305;
1956;-28;19;976;1037;-671;-305;
1960;-27;18;977;1098;-671;-305;
1964;-27;18;977;1098;-671;-305;
1968;-27;19;979;976;-671;-305;
1972;-27;19;979;976;-671;-305;
1976;-27;19;979;976;-671;-305;
1980;-28;19;978;915;-549;-244;
1984;-27;19;980;793;-549;-305;
1988;-27;19;980;793;-549;-305;
1992;-27;19;980;793;-549;-305;
1996;-27;19;980;793;-549;-305;
2000;-27;20;975;671;-427;-305;
2004;-27;20;975;671;-427;-305;
2008;-28;19;975;671;-366;-427;
2012;-28;19;975;671;-366;-427;
2016;-28;19;975;671;-366;-427;
2020;-29;19;972;732;-488;-366;
2024;-29;19;972;732;-488;-366;
2028;-29;22;973;915;-549;-366;
2032;-29;22;973;915;-549;-366;
2036;-29;22;973;915;-549;-366;
2040;-30;20;975;976;-610;-305;
2044;-31;19;972;976;-671;-305;
2048;-31;19;972;976;-671;-305;
2052;-31;19;972;976;-671;-305;
2056;-31;19;972;976;-671;-305;
2060;-29;20;974;1037;-793;-305;
2064;-29;20;974;1037;-793;-305;
2068;-28;19;975;1159;-671;-366;
2072;-28;19;975;1159;-671;-366;
2076;-28;19;975;1159;-671;-366;
2080;-27;21;977;1098;-671;-305;
2084;-27;21;977;1098;-671;-305;
2088;-28;20;979;915;-671;-305;
2092;-28;20;979;915;-671;-305;
2096;-28;20;979;915;-671;-305;
2100;-28;19;977;915;-610;-427;
2104;-26;21;976;854;-549;-366;
2108;-31;22;975;854;-610;-366;
2112;-31;22;975;854;-610;-366;
2116;-31;22;975;854;-610;-366;
2120;-30;19;975;854;-549;-305;
2124;-30;19;975;854;-549;-305;
2128;-30;19;975;854;-549;-305;
2132;-30;19;975;854;-549;-305;
2136;-30;19;975;854;-549;-305;
2140;-28;19;976;976;-671;-305;
2144;-28;19;976;976;-671;-305;
2148;-28;20;975;1037;-671;-305;
2152;-28;20;975;1037;-671;-305;
2156;-28;20;975;1037;-671;-305;
2160;-29;21;972;1037;-671;-305;
2164;-28;20;976;1037;-671;-366;
2168;-28;20;976;1037;-671;-366;
2172;-28;20;976;1037;-671;-366;
2176;-28;20;976;1037;-671;-366;
2180;-28;20;977;915;-610;-366;
2184;-28;20;977;915;-610;-366;
2188;-27;20;976;915;-671;-305;
2192;-27;20;976;915;-671;-305;
2196;-27;20;976;915;-671;-305;
2200;-31;21;973;854;-671;-305;
2204;-31;21;973;854;-671;-305;
2208;-31;20;972;976;-671;-366;
2212;-31;20;972;976;-671;-366;
2216;-31;20;972;976;-671;-366;
2220;-31;20;973;915;-732;-305;
2224;-29;18;975;976;-732;-305;
2228;-29;18;975;976;-732;-305;
2232;-29;18;975;976;-732;-305;
2236;-29;18;975;976;-732;-305;
2240;-30;19;976;1037;-732;-244;
2244;-30;19;976;1037;-732;-244;
2248;-29;22;973;976;-671;-305;
2252;-29;22;973;976;-671;-305;
2256;-29;22;973;976;-671;-305;
2260;-28;20;976;854;-610;-366;
2264;-28;20;976;854;-610;-366;
2268;-31;20;977;854;-610;-366;
2272;-31;20;977;854;-610;-366;
2276;-31;20;977;854;-610;-366;
2280;-29;21;978;976;-671;-305;
2284;-28;22;977;976;-732;-366;
2288;-28;22;977;976;-732;-366;
2292;-28;22;977;976;-732;-366;
2296;-28;22;977;976;-732;-366;
2300;-27;20;975;793;-610;-305;
2304;-27;20;975;793;-610;-305;
2308;-28;20;975;793;-610;-244;
2312;-28;20;975;793;-610;-244;
2316;-28;20;975;793;-610;-244;
2320;-29;19;974;854;-671;-305;
2324;-29;19;974;854;-671;-305;
2328;-27;20;975;976;-610;-366;
2332;-27;20;975;976;-610;-366;
2336;-27;20;975;976;-610;-366;
2340;-26;18;974;854;-549;-305;
2344;-28;19;973;915;-671;-244;
2348;-28;19;973;915;-671;-244;
2352;-28;19;973;915;-671;-244;
2356;-28;19;973;915;-671;-244;
2360;-28;21;976;1098;-671;-305;
2364;-28;21;976;1098;-671;-305;
2368;-28;21;976;1037;-793;-305;
2372;-30;20;975;1037;-793;-305;
2376;-30;20;975;1037;-793;-305;
2380;-29;20;977;1037;-732;-366;
2384;-29;20;977;1037;-732;-366;
2388;-29;20;977;1098;-732;-305;
2392;-30;21;974;1098;-732;-305;
2396;-30;21;974;1098;-732;-305;
2400;-31;18;973;915;-671;-305;
2404;-29;21;975;915;-610;-305;
2408;-29;21;975;915;-610;-305;
2412;-29;21;975;915;-610;-305;
2416;-29;21;975;915;-610;-305;
2420;-30;20;973;854;-610;-305;
2424;-30;20;973;854;-610;-305;
2428;-30;20;973;854;-549;-366;
2432;-30;19;975;854;-549;-366;
2436;-30;19;975;854;-549;-366;
2440;-28;19;976;854;-610;-427;
2444;-28;19;976;854;-610;-427;
2448;-28;19;976;976;-732;-366;
2452;-26;20;976;976;-732;-366;
2456;-26;20;976;976;-732;-366;
2460;-29;20;977;976;-732;-244;
2464;-29;20;976;1037;-671;-366;
2468;-29;20;976;1037;-671;-366;
2472;-29;20;976;1037;-671;-366;
2476;-29;20;976;1037;-671;-366;
2480;-28;20;978;976;-732;-305;
2484;-28;20;978;976;-732;-305;
2488;-28;20;978;915;-671;-366;
2492;-28;20;977;915;-671;-366;
2496;-28;20;977;915;-671;-366;
2500;-28;19;976;976;-610;-244;
2504;-28;19;976;976;-610;-244;
2508;-28;19;976;854;-610;-305;
2512;-27;21;977;854;-610;-305;
2516;-27;21;977;854;-610;-305;
2520;-29;20;977;732;-549;-366;
2524;-30;19;976;671;-488;-305;
2528;-30;19;976;671;-488;-305;
2532;-30;19;976;671;-488;-305;
2536;-30;19;976;671;-488;-305;
2540;-28;19;974;732;-488;-305;
2544;-28;19;974;732;-488;-305;
2548;-28;19;974;732;-549;-305;
2552;-28;20;976;732;-549;-305;
2556;-28;20;976;732;-549;-305;
2560;-29;19;976;854;-610;-305;
2564;-29;19;976;854;-610;-305;
2568;-29;19;976;1098;-671;-366;
2572;-31;19;974;1098;-671;-366;
2576;-31;19;974;1098;-671;-366;
2580;-31;18;976;1220;-793;-366;
2584;-28;18;973;1281;-915;-366;
2588;-28;18;973;1159;-854;-305;
2592;-28;20;976;1159;-854;-305;
2596;-28;20;976;1159;-854;-305;
2600;-28;20;976;1098;-732;-244;
2604;-29;21;975;1098;-732;-244;
2608;-29;21;975;1098;-732;-244;
2612;-29;21;975;1098;-732;-244;
2616;-29;21;975;1098;-732;-244;
2620;-27;22;976;915;-671;-244;
2624;-27;22;976;915;-671;-244;
2628;-27;22;976;793;-488;-305;
2632;-28;20;977;793;-488;-305;
2636;-28;20;977;793;-488;-305;
2640;-28;21;977;671;-366;-366;
2644;-28;21;976;610;-427;-366;
2648;-28;21;976;610;-427;-366;
2652;-28;21;976;610;-427;-366;
2656;-28;21;976;610;-427;-366;
2660;-26;19;975;732;-549;-427;
2664;-26;19;975;732;-549;-427;
2668;-26;19;975;732;-610;-305;
2672;-29;19;977;732;-610;-305;
2676;-29;19;977;732;-610;-305;
2680;-29;19;974;1037;-671;-305;
2684;-29;19;974;1037;-671;-305;
2688;-29;19;974;976;-732;-366;
2692;-29;20;977;976;-732;-366;
2696;-29;20;977;976;-732;-366;
2700;-29;19;973;1098;-671;-305;
2704;-31;18;975;1159;-671;-305;
2708;-31;18;975;1159;-671;-305;
2712;-31;18;975;1159;-671;-305;
2716;-31;18;975;1159;-671;-305;
2720;-30;18;979;1159;-732;-244;
2724;-30;18;979;1159;-732;-244;
2728;-30;18;979;1037;-671;-427;
2732;-28;19;973;1037;-671;-427;
2736;-28;19;973;1037;-671;-427;
2740;-27;20;975;915;-671;-366;
2744;-27;20;975;915;-671;-366;
2748;-27;20;975;915;-671;-366;
2752;-29;20;978;854;-610;-244;
2756;-29;20;978;854;-610;-244;
2760;-31;21;977;732;-488;-305;
2764;-29;20;979;610;-366;-305;
2768;-29;20;979;610;-366;-305;
2772;-29;20;979;610;-366;-305;
2776;-29;20;979;610;-366;-305;
2780;-29;18;974;610;-427;-244;
2784;-29;18;974;610;-427;-244;
2788;-29;18;974;610;-427;-244;
2792;-31;19;978;732;-488;-305;
2796;-31;19;978;732;-488;-305;
2800;-30;17;974;854;-549;-305;
2804;-30;17;974;854;-549;-305;
2808;-30;17;974;854;-549;-305;
2812;-27;20;975;1037;-671;-366;
2816;-27;20;975;1037;-671;-366;
2820;-30;19;975;1037;-793;-244;
2824;-29;21;978;1159;-854;-183;
2828;-29;21;978;1159;-854;-183;
2832;-29;21;978;1159;-854;-183;
2836;-29;21;978;1159;-854;-183;
2840;-28;18;978;1281;-854;-305;
2844;-28;18;978;1281;-854;-305;
2848;-28;18;978;1281;-854;-305;
2852;-27;18;978;1281;-793;-305;
2856;-27;18;978;1281;-793;-305;
2860;-27;19;977;1098;-732;-366;
2864;-27;19;977;1098;-732;-366;
2868;-27;19;977;1098;-732;-366;
2872;-27;18;979;976;-732;-427;
2876;-27;18;979;976;-732;-427;
2880;-28;20;977;854;-610;-427;
2884;-29;19;976;793;-549;-305;
2888;-29;19;976;793;-549;-305;
2892;-29;19;976;793;-549;-305;
2896;-29;19;976;793;-549;-305;
2900;-28;19;972;793;-549;-305;
2904;-28;19;972;793;-549;-305;
2908;-28;19;972;793;-549;-305;
2912;-28;20;973;793;-549;-305;
2916;-28;20;973;793;-549;-305;
2920;-30;19;975;793;-549;-305;
2924;-30;19;975;793;-549;-305;
2928;-30;19;975;793;-549;-305;
