 unit--timestamp[ms];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
2836;-32;26;976;549;-671;-427;
2840;-32;25;974;610;-671;-427;
2844;-32;25;974;610;-671;-427;
2848;-32;25;974;671;-610;-366;
2852;-32;25;974;671;-610;-366;
2856;-32;25;974;671;-610;-366;
2860;-32;26;976;793;-732;-366;
2864;-32;26;976;793;-732;-366;
2868;-30;27;972;854;-793;-427;
2872;-30;27;972;854;-793;-427;
2876;-30;27;972;854;-793;-427;
2880;-31;27;972;915;-793;-427;
2884;-28;26;976;854;-793;-427;
2888;-28;26;976;854;-793;-427;
2892;-28;26;976;854;-793;-427;
2896;-28;26;976;854;-793;-427;
2900;-30;27;975;854;-793;-488;
2904;-30;27;975;854;-793;-488;
2908;-32;27;977;793;-793;-366;
2912;-32;27;977;793;-793;-366;
2916;-32;27;977;793;-793;-366;
2920;-31;26;977;793;-793;-427;
2924;-31;26;977;793;-793;-427;
2928;-31;29;978;732;-793;-488;
2932;-31;29;978;732;-793;-488;
2936;-31;29;978;732;-793;-488;
2940;-30;28;976;671;-793;-366;
2944;-31;26;975;671;-793;-427;
2948;-31;26;975;671;-793;-427;
2952;-31;26;975;671;-793;-427;
2956;-31;26;975;671;-793;-427;
2960;-31;26;973;671;-732;-366;
2964;-31;26;973;671;-732;-366;
2968;-29;25;976;671;-671;-366;
2972;-29;25;976;671;-671;-366;
2976;-29;25;976;671;-671;-366;
2980;-30;27;973;732;-854;-427;
2984;-30;27;973;732;-854;-427;
2988;-30;26;975;854;-976;-366;
2992;-30;26;975;854;-976;-366;
2996;-30;26;975;854;-976;-366;
3000;-30;25;975;854;-1037;-427;
3004;-31;24;974;976;-915;-366;
3008;-31;24;974;976;-915;-366;
3012;-31;24;974;976;-915;-366;
3016;-31;24;974;976;-915;-366;
3020;-31;26;974;1098;-854;-366;
3024;-31;26;974;1098;-854;-366;
3028;-31;28;971;976;-732;-427;
3032;-31;28;971;976;-732;-427;
3036;-31;28;971;976;-732;-427;
3040;-31;27;972;793;-671;-366;
3044;-31;27;972;793;-671;-366;
3048;-31;26;974;732;-671;-305;
3052;-31;26;974;732;-671;-305;
3056;-31;26;974;732;-671;-305;
3060;-31;26;976;732;-671;-488;
3064;-31;26;977;549;-671;-488;
3068;-31;27;973;610;-854;-366;
3072;-31;27;973;854;-732;-427;
3076;-29;26;974;854;-732;-427;
3080;-29;25;978;915;-793;-366;
3084;-29;25;978;915;-793;-366;
3088;-29;25;978;915;-793;-366;
3092;-29;25;978;915;-793;-366;
3096;-29;25;978;915;-793;-366;
3100;-29;25;978;915;-793;-366;
3104;-29;25;978;915;-793;-366;
3108;-32;26;976;793;-732;-366;
3112;-32;26;976;793;-732;-366;
3116;-32;26;976;793;-732;-366;
3120;-31;27;974;671;-732;-427;
3124;-31;25;975;732;-732;-366;
3128;-31;25;975;732;-732;-366;
3132;-31;25;975;732;-732;-366;
3136;-31;25;975;732;-732;-366;
3140;-32;25;975;732;-793;-305;
3144;-32;25;975;732;-793;-305;
3148;-31;25;975;610;-854;-427;
3152;-31;25;975;610;-854;-427;
3156;-31;25;975;610;-854;-427;
3160;-31;25;971;671;-793;-488;
3164;-31;25;971;671;-793;-488;
3168;-31;26;973;915;-854;-427;
3172;-31;26;973;915;-854;-427;
3176;-31;26;973;915;-854;-427;
3180;-32;26;976;915;-915;-305;
3184;-32;27;976;1098;-915;-305;
3188;-32;27;976;1098;-915;-305;
3192;-32;27;976;1098;-915;-305;
3196;-32;27;976;1098;-915;-305;
3200;-30;26;977;976;-915;-305;
3204;-30;26;977;976;-915;-305;
3208;-30;25;975;915;-793;-427;
3212;-30;25;975;915;-793;-427;
3216;-30;25;975;915;-793;-427;
3220;-31;25;977;854;-732;-366;
3224;-31;25;977;854;-732;-366;
3228;-30;27;978;732;-732;-366;
3232;-30;27;978;732;-732;-366;
3236;-30;27;978;732;-732;-366;
3240;-32;25;975;793;-671;-305;
3244;-31;27;970;915;-793;-427;
3248;-31;27;970;915;-793;-427;
3252;-31;27;970;915;-793;-427;
3256;-31;27;970;915;-793;-427;
3260;-30;25;976;915;-793;-427;
3264;-30;25;976;915;-793;-427;
3268;-32;25;977;732;-732;-366;
3272;-32;25;977;732;-732;-366;
3276;-32;25;977;732;-732;-366;
3280;-30;27;974;671;-793;-427;
3284;-30;27;974;671;-793;-427;
3288;-29;25;973;671;-671;-427;
3292;-29;25;973;671;-671;-427;
3296;-29;25;973;671;-671;-427;
3300;-30;23;972;793;-793;-427;
3304;-31;25;973;915;-793;-427;
3308;-31;25;973;915;-793;-427;
3312;-31;25;973;915;-793;-427;
3316;-31;25;973;915;-793;-427;
3320;-29;26;977;1037;-854;-366;
3324;-29;26;977;1037;-854;-366;
3328;-32;26;975;1159;-976;-305;
3332;-32;26;975;1159;-976;-305;
3336;-32;26;975;1159;-976;-305;
3340;-30;25;977;976;-854;-366;
3344;-30;25;977;976;-854;-366;
3348;-32;28;975;915;-915;-366;
3352;-32;28;975;915;-915;-366;
3356;-32;28;975;915;-915;-366;
3360;-32;26;976;854;-915;-305;
3364;-30;25;977;915;-915;-366;
3368;-30;25;977;915;-915;-366;
3372;-30;25;977;915;-915;-366;
3376;-30;25;977;915;-915;-366;
3380;-29;25;975;854;-915;-366;
3384;-29;25;975;854;-915;-366;
3388;-31;26;972;793;-854;-427;
3392;-31;26;972;793;-854;-427;
3396;-31;26;972;793;-854;-427;
3400;-30;27;975;732;-793;-427;
3404;-30;27;975;732;-793;-427;
3408;-32;25;974;671;-793;-366;
3412;-32;25;974;671;-793;-366;
3416;-32;25;974;671;-793;-366;
3420;-32;26;975;732;-732;-427;
3424;-30;25;974;732;-854;-488;
3428;-30;25;974;732;-854;-488;
3432;-30;25;974;732;-854;-488;
3436;-30;25;974;732;-854;-488;
3440;-30;25;975;854;-1037;-366;
3444;-30;25;975;854;-1037;-366;
3448;-30;25;975;915;-854;-427;
3452;-30;25;975;915;-854;-427;
3456;-30;25;975;915;-854;-427;
3460;-31;26;976;915;-915;-305;
3464;-31;26;976;915;-915;-305;
3468;-30;27;976;732;-854;-427;
3472;-30;27;976;732;-854;-427;
3476;-30;27;976;732;-854;-427;
3480;-29;25;970;671;-854;-427;
3484;-29;26;973;671;-793;-427;
3488;-29;26;973;671;-793;-427;
3492;-29;26;973;671;-793;-427;
3496;-29;26;973;671;-793;-427;
3500;-31;25;975;732;-732;-366;
3504;-31;25;975;732;-732;-366;
3508;-30;25;976;854;-793;-366;
3512;-30;25;976;854;-793;-366;
3516;-30;25;976;854;-793;-366;
3520;-30;27;977;915;-732;-366;
3524;-30;27;977;915;-732;-366;
3528;-33;27;978;732;-671;-305;
3532;-33;27;978;732;-671;-305;
3536;-33;27;978;732;-671;-305;
3540;-32;27;975;610;-732;-305;
3544;-30;25;972;732;-610;-366;
3548;-30;25;972;732;-610;-366;
3552;-30;25;972;732;-610;-366;
3556;-30;25;972;732;-610;-366;
3560;-32;24;973;793;-671;-366;
3564;-32;24;973;793;-671;-366;
3568;-32;24;974;793;-732;-366;
3572;-32;24;974;793;-732;-366;
3576;-32;24;974;793;-732;-366;
3580;-30;26;976;854;-793;-366;
3584;-30;26;976;854;-793;-366;
3588;-32;25;977;915;-976;-366;
3592;-32;25;977;915;-976;-366;
3596;-32;25;977;915;-976;-366;
3600;-32;26;974;854;-976;-366;
3604;-30;27;974;793;-976;-366;
3608;-31;26;978;671;-976;-366;
3612;-31;26;978;671;-976;-366;
3616;-31;26;978;671;-976;-366;
3620;-30;26;976;549;-915;-366;
3624;-30;26;976;549;-915;-366;
3628;-30;26;976;549;-915;-366;
3632;-30;26;976;549;-915;-366;
3636;-30;26;976;549;-915;-366;
3640;-31;27;974;488;-915;-366;
3644;-31;27;974;488;-915;-366;
3648;-31;26;975;549;-854;-427;
3652;-31;26;975;549;-854;-427;
3656;-31;26;975;549;-854;-427;
3660;-31;25;976;793;-915;-427;
3664;-31;24;974;976;-915;-427;
3668;-31;24;974;976;-915;-427;
3672;-31;24;974;976;-915;-427;
3676;-31;24;974;976;-915;-427;
3680;-30;26;974;854;-915;-366;
3684;-30;26;974;854;-915;-366;
3688;-29;26;974;793;-793;-305;
3692;-29;26;974;793;-793;-305;
3696;-29;26;974;793;-793;-305;
3700;-31;25;975;854;-671;-305;
3704;-31;25;975;854;-671;-305;
3708;-31;26;977;732;-732;-366;
3712;-31;26;977;732;-732;-366;
3716;-31;26;977;732;-732;-366;
3720;-31;27;977;549;-732;-427;
3724;-32;25;975;488;-671;-427;
3728;-32;25;975;488;-671;-427;
3732;-32;25;975;488;-671;-427;
3736;-32;25;975;488;-671;-427;
3740;-30;27;974;488;-732;-366;
3744;-30;27;974;488;-732;-366;
3748;-32;25;974;671;-793;-427;
3752;-32;25;974;671;-793;-427;
3756;-32;25;974;671;-793;-427;
3760;-32;24;975;854;-854;-427;
3764;-32;24;975;854;-854;-427;
3768;-31;27;976;1037;-915;-366;
3772;-31;27;976;1037;-915;-366;
3776;-31;27;976;1037;-915;-366;
3780;-31;26;977;1037;-915;-305;
3784;-30;26;975;1037;-732;-366;
3788;-30;26;975;1037;-732;-366;
3792;-30;26;975;1037;-732;-366;
3796;-30;26;975;1037;-732;-366;
3800;-29;27;978;1037;-854;-427;
3804;-29;27;978;1037;-854;-427;
3808;-30;25;976;854;-732;-488;
3812;-30;25;976;854;-732;-488;
3816;-30;25;976;854;-732;-488;
3820;-32;27;975;915;-610;-366;
3824;-32;27;975;915;-610;-366;
3828;-30;27;976;854;-671;-244;
3832;-30;27;976;854;-671;-244;
3836;-30;27;976;854;-671;-244;
3840;-29;26;972;854;-610;-366;
3844;-31;26;976;915;-793;-366;
3848;-31;26;976;915;-793;-366;
3852;-31;26;976;915;-793;-366;
3856;-31;26;976;915;-793;-366;
3860;-32;26;976;854;-793;-366;
3864;-32;26;976;854;-793;-366;
3868;-32;25;977;793;-793;-427;
3872;-32;25;977;793;-793;-427;
3876;-32;25;977;793;-793;-427;
3880;-29;25;976;793;-854;-366;
3884;-29;25;976;793;-854;-366;
3888;-32;27;975;793;-854;-366;
3892;-32;27;975;793;-854;-366;
3896;-32;27;975;793;-854;-366;
3900;-33;24;973;793;-854;-366;
3904;-31;24;974;915;-915;-366;
3908;-31;24;974;915;-915;-366;
3912;-31;24;974;915;-915;-366;
3916;-31;24;974;915;-915;-366;
3920;-29;27;975;793;-854;-366;
3924;-29;27;975;793;-854;-366;
3928;-31;25;972;671;-732;-488;
3932;-31;25;972;671;-732;-488;
3936;-31;25;972;671;-732;-488;
3940;-33;26;977;732;-671;-366;
3944;-33;26;977;732;-671;-366;
3948;-31;26;976;610;-610;-427;
3952;-31;26;976;610;-610;-427;
3956;-31;26;976;610;-610;-427;
3960;-31;26;974;610;-732;-366;
3964;-33;26;976;671;-732;-366;
3968;-33;26;976;671;-732;-366;
3972;-33;26;976;671;-732;-366;
3976;-33;26;976;671;-732;-366;
3980;-33;27;976;671;-732;-366;
3984;-33;27;976;671;-732;-366;
3988;-32;26;976;671;-732;-366;
3992;-32;26;976;671;-732;-366;
3996;-32;26;976;671;-732;-366;
4000;-32;25;976;732;-854;-366;
4004;-32;25;976;732;-854;-366;
4008;-30;25;975;671;-915;-366;
4012;-30;25;975;671;-915;-366;
4016;-30;25;975;671;-915;-366;
4020;-33;26;973;549;-915;-427;
4024;-32;26;979;732;-793;-305;
4028;-32;26;979;732;-793;-305;
4032;-32;26;979;732;-793;-305;
4036;-32;26;979;732;-793;-305;
4040;-29;27;981;854;-793;-305;
4044;-29;27;981;854;-793;-305;
4048;-31;23;974;976;-732;-305;
4052;-31;23;974;976;-732;-305;
4056;-31;23;974;976;-732;-305;
4060;-32;25;972;915;-671;-366;
4064;-32;25;972;915;-671;-366;
4068;-32;25;973;915;-793;-427;
4072;-32;25;973;915;-793;-427;
4076;-32;25;973;915;-793;-427;
4080;-31;26;976;793;-793;-427;
4084;-32;25;974;610;-732;-427;
4088;-32;24;975;610;-854;-366;
4092;-32;24;975;610;-854;-366;
4096;-32;24;975;610;-854;-366;
4100;-31;25;973;732;-976;-366;
4104;-31;25;973;732;-976;-366;
4108;-31;25;973;732;-976;-366;
4112;-31;25;973;732;-976;-366;
4116;-31;25;973;732;-976;-366;
4120;-31;25;974;1037;-915;-488;
4124;-31;25;974;1037;-915;-488;
4128;-30;26;973;1159;-976;-305;
4132;-30;26;973;1159;-976;-305;
4136;-30;26;973;1159;-976;-305;
4140;-30;26;975;1159;-915;-305;
4144;-30;26;974;1098;-976;-366;
4148;-30;26;974;1098;-976;-366;
4152;-30;26;974;1098;-976;-366;
4156;-30;26;974;1098;-976;-366;
4160;-33;27;976;915;-915;-427;
4164;-33;27;976;915;-915;-427;
4168;-29;28;982;793;-793;-366;
4172;-29;28;982;793;-793;-366;
4176;-29;28;982;793;-793;-366;
4180;-30;26;975;671;-793;-427;
4184;-30;26;975;671;-793;-427;
4188;-30;27;972;549;-671;-427;
4192;-30;27;972;549;-671;-427;
4196;-30;27;972;549;-671;-427;
4200;-29;26;976;549;-671;-427;
4204;-30;26;976;610;-854;-427;
4208;-30;26;976;610;-854;-427;
4212;-30;26;976;610;-854;-427;
4216;-30;26;976;610;-854;-427;
4220;-33;24;973;854;-915;-427;
4224;-33;24;973;854;-915;-427;
4228;-30;24;976;915;-915;-366;
4232;-30;24;976;915;-915;-366;
4236;-30;24;976;915;-915;-366;
4240;-31;26;976;854;-854;-427;
4244;-31;26;976;854;-854;-427;
4248;-31;27;972;793;-854;-427;
4252;-31;27;972;793;-854;-427;
4256;-31;27;972;793;-854;-427;
4260;-30;26;976;793;-671;-427;
4264;-31;26;978;854;-793;-366;
4268;-31;26;978;854;-793;-366;
4272;-31;26;978;854;-793;-366;
4276;-31;26;978;854;-793;-366;
4280;-30;26;975;854;-915;-366;
4284;-30;26;975;854;-915;-366;
4288;-31;27;974;793;-793;-427;
4292;-31;27;974;793;-793;-427;
4296;-31;27;974;793;-793;-427;
4300;-32;26;973;732;-732;-366;
4304;-32;26;973;732;-732;-366;
4308;-32;26;973;671;-732;-305;
4312;-32;26;975;671;-732;-305;
4316;-32;26;975;671;-732;-305;
4320;-32;26;973;610;-732;-427;
4324;-33;25;973;732;-854;-427;
4328;-33;25;973;732;-854;-427;
4332;-33;25;973;732;-854;-427;
4336;-33;25;973;732;-854;-427;
4340;-30;24;975;854;-976;-427;
4344;-30;24;975;854;-976;-427;
4348;-30;24;975;915;-915;-366;
4352;-30;26;975;915;-915;-366;
4356;-30;26;975;915;-915;-366;
4360;-31;26;973;1037;-854;-366;
4364;-31;26;973;1037;-854;-366;
4368;-31;26;973;1159;-854;-366;
4372;-30;25;977;1159;-854;-366;
4376;-30;25;977;1159;-854;-366;
4380;-30;26;978;1037;-854;-366;
4384;-30;26;978;1159;-793;-366;
4388;-30;26;978;1159;-793;-366;
4392;-29;26;974;1037;-793;-427;
4396;-29;26;974;1037;-793;-427;
4400;-29;26;974;1037;-793;-427;
4404;-29;26;974;1037;-793;-427;
4408;-29;26;974;915;-732;-427;
4412;-30;25;974;915;-732;-427;
4416;-30;25;974;915;-732;-427;
4420;-29;27;976;732;-671;-427;
4424;-29;27;976;732;-671;-427;
4428;-29;27;976;488;-610;-366;
4432;-31;27;976;488;-610;-366;
4436;-31;27;976;488;-610;-366;
4440;-31;25;978;549;-732;-366;
4444;-29;23;978;610;-793;-366;
4448;-29;23;978;610;-793;-366;
4452;-29;23;978;610;-793;-366;
4456;-29;23;978;610;-793;-366;
4460;-31;26;975;671;-793;-366;
4464;-31;26;975;671;-793;-366;
4468;-31;26;975;793;-915;-427;
4472;-32;26;973;793;-915;-427;
4476;-32;26;973;793;-915;-427;
4480;-30;26;976;915;-915;-427;
4484;-30;26;976;915;-915;-427;
4488;-30;26;976;915;-854;-366;
4492;-31;27;979;915;-854;-366;
4496;-31;27;979;915;-854;-366;
4500;-30;27;976;793;-915;-366;
4504;-33;25;976;793;-854;-366;
4508;-33;25;976;793;-854;-366;
4512;-33;25;976;793;-854;-366;
4516;-33;25;976;793;-854;-366;
4520;-31;24;976;793;-793;-366;
4524;-31;24;976;793;-793;-366;
4528;-31;24;976;732;-793;-427;
4532;-31;25;974;732;-793;-427;
4536;-31;25;974;732;-793;-427;
4540;-30;26;975;793;-732;-366;
4544;-30;26;975;793;-732;-366;
4548;-30;26;975;610;-793;-427;
4552;-30;24;978;610;-793;-427;
4556;-30;24;978;610;-793;-427;
4560;-31;26;972;610;-854;-366;
4564;-32;26;974;793;-976;-366;
4568;-32;26;974;793;-976;-366;
4572;-32;26;974;793;-976;-366;
4576;-32;26;974;793;-976;-366;
4580;-32;25;977;793;-976;-366;
4584;-32;25;977;793;-976;-366;
4588;-32;25;977;793;-915;-305;
4592;-29;24;975;793;-915;-305;
4596;-29;24;975;793;-915;-305;
4600;-30;25;972;854;-793;-305;
4604;-30;25;972;854;-793;-305;
4608;-30;25;972;793;-671;-305;
4612;-31;26;976;793;-671;-305;
4616;-31;26;976;793;-671;-305;
4620;-30;26;975;732;-610;-366;
4624;-29;25;977;671;-671;-366;
4628;-29;25;977;610;-732;-366;
4632;-32;25;977;610;-732;-366;
4636;-32;25;977;610;-732;-366;
4640;-32;25;977;732;-732;-305;
4644;-31;26;975;732;-732;-305;
4648;-31;26;975;732;-732;-305;
4652;-31;26;975;732;-732;-305;
4656;-31;26;975;732;-732;-305;
4660;-33;25;974;610;-854;-305;
4664;-33;25;974;610;-854;-305;
4668;-33;25;974;732;-854;-427;
4672;-31;26;974;732;-854;-427;
4676;-31;26;974;732;-854;-427;
4680;-32;25;974;854;-854;-427;
4684;-31;24;973;1037;-1037;-366;
4688;-31;24;973;1037;-1037;-366;
4692;-31;24;973;1037;-1037;-366;
4696;-31;24;973;1037;-1037;-366;
4700;-31;26;975;1098;-1037;-427;
4704;-31;26;975;1098;-1037;-427;
4708;-31;26;975;976;-915;-305;
4712;-29;29;976;976;-915;-305;
4716;-29;29;976;976;-915;-305;
4720;-30;26;974;732;-854;-366;
4724;-30;26;974;732;-854;-366;
4728;-30;26;974;549;-854;-305;
4732;-30;26;976;549;-854;-305;
4736;-30;26;976;549;-854;-305;
4740;-31;27;975;610;-793;-366;
4744;-30;24;971;732;-793;-427;
4748;-30;24;971;732;-793;-427;
4752;-30;24;971;732;-793;-427;
4756;-30;24;971;732;-793;-427;
4760;-29;27;978;915;-976;-427;
4764;-29;27;978;915;-976;-427;
4768;-29;27;978;915;-915;-366;
4772;-32;25;976;915;-915;-366;
4776;-32;25;976;915;-915;-366;
4780;-31;25;977;915;-915;-366;
4784;-31;25;977;915;-915;-366;
4788;-31;25;977;915;-915;-366;
4792;-31;26;978;793;-793;-366;
4796;-31;26;978;793;-793;-366;
4800;-30;24;976;732;-793;-427;
4804;-32;26;975;610;-854;-427;
4808;-32;26;975;610;-854;-427;
4812;-32;26;975;610;-854;-427;
4816;-32;26;975;610;-854;-427;
4820;-31;26;975;732;-732;-366;
4824;-31;26;975;732;-732;-366;
4828;-31;26;975;732;-732;-366;
4832;-31;24;976;732;-732;-427;
4836;-31;24;976;732;-732;-427;
4840;-29;26;978;915;-854;-427;
4844;-29;26;978;915;-854;-427;
4848;-29;26;978;915;-854;-427;
4852;-32;27;976;854;-732;-366;
4856;-32;27;976;854;-732;-366;
4860;-31;26;974;671;-732;-366;
4864;-31;25;974;671;-854;-366;
4868;-31;25;974;671;-854;-366;
4872;-31;25;974;671;-854;-366;
4876;-31;25;974;671;-854;-366;
4880;-31;25;974;671;-854;-366;
4884;-31;25;974;671;-854;-366;
4888;-31;25;974;671;-854;-366;
4892;-29;25;974;915;-793;-366;
4896;-29;25;974;915;-793;-366;
4900;-30;25;976;1037;-854;-305;
4904;-30;25;976;1037;-854;-305;
4908;-30;25;976;1037;-854;-305;
4912;-28;26;979;915;-915;-366;
4916;-28;26;979;915;-915;-366;
4920;-31;26;977;793;-915;-305;
4924;-29;26;976;732;-854;-366;
4928;-29;26;976;732;-854;-366;
4932;-29;26;976;732;-854;-366;
4936;-29;26;976;732;-854;-366;
4940;-29;25;974;610;-793;-366;
4944;-29;25;974;610;-793;-366;
4948;-29;25;974;610;-793;-366;
4952;-30;26;972;610;-671;-427;
4956;-30;26;972;610;-671;-427;
4960;-30;25;975;793;-671;-305;
4964;-30;25;975;793;-671;-305;
4968;-30;25;975;793;-671;-305;
4972;-32;24;977;1037;-793;-305;
4976;-32;24;977;1037;-793;-305;
4980;-31;24;974;1159;-915;-366;
4984;-29;27;975;1098;-915;-244;
4988;-29;27;975;1098;-915;-244;
4992;-29;27;975;1098;-915;-244;
4996;-29;27;975;1098;-915;-244;
5000;-30;27;976;976;-732;-366;
5004;-30;27;976;976;-732;-366;
5008;-30;27;976;976;-732;-366;
5012;-29;26;976;854;-732;-366;
5016;-29;26;976;854;-732;-366;
5020;-31;28;975;610;-793;-366;
5024;-31;28;975;610;-793;-366;
5028;-31;28;975;610;-793;-366;
5032;-31;26;976;549;-793;-366;
5036;-31;26;976;549;-793;-366;
5040;-29;25;971;610;-793;-427;
5044;-31;25;974;793;-915;-427;
5048;-31;25;974;793;-915;-427;
5052;-31;25;974;793;-915;-427;
5056;-31;25;974;793;-915;-427;
5060;-30;26;974;915;-976;-305;
5064;-30;26;974;915;-976;-305;
5068;-30;26;974;915;-976;-305;
5072;-29;25;975;854;-915;-366;
5076;-29;25;975;854;-915;-366;
5080;-31;25;976;793;-854;-366;
5084;-31;25;976;793;-854;-366;
5088;-31;25;976;793;-854;-366;
5092;-31;25;976;732;-793;-427;
5096;-31;25;976;732;-793;-427;
5100;-32;25;974;854;-854;-427;
5104;-32;24;973;915;-976;-366;
5108;-32;24;973;915;-915;-427;
5112;-30;26;974;915;-915;-427;
5116;-30;26;974;915;-915;-427;
5120;-30;26;974;915;-915;-427;
5124;-31;27;976;976;-793;-427;
5128;-31;27;976;976;-793;-427;
5132;-31;27;976;976;-793;-427;
5136;-31;27;976;976;-793;-427;
5140;-30;27;974;915;-610;-366;
5144;-30;27;974;915;-610;-366;
5148;-30;27;974;915;-610;-366;
5152;-28;26;976;671;-610;-427;
5156;-28;26;976;671;-610;-427;
5160;-30;26;976;610;-793;-427;
5164;-31;26;975;549;-793;-427;
5168;-31;26;975;549;-793;-427;
5172;-31;26;975;549;-793;-427;
5176;-31;26;975;549;-793;-427;
5180;-30;25;977;610;-915;-244;
5184;-30;25;977;610;-915;-244;
5188;-30;25;977;610;-915;-244;
5192;-29;24;976;671;-1037;-305;
5196;-29;24;976;671;-1037;-305;
5200;-30;27;976;854;-976;-366;
5204;-30;27;976;854;-976;-366;
5208;-30;27;976;854;-976;-366;
5212;-30;25;971;915;-915;-427;
5216;-30;25;971;915;-915;-427;
5220;-30;26;973;976;-854;-427;
5224;-31;26;975;976;-915;-366;
5228;-31;26;975;976;-915;-366;
5232;-31;26;975;976;-915;-366;
5236;-31;26;975;976;-915;-366;
5240;-31;25;980;854;-915;-366;
5244;-31;25;980;854;-915;-366;
5248;-31;25;980;854;-915;-366;
5252;-29;26;977;915;-915;-366;
5256;-29;26;977;915;-915;-366;
5260;-29;25;976;915;-793;-366;
5264;-29;25;976;915;-793;-366;
5268;-29;25;976;915;-793;-366;
5272;-30;25;976;793;-793;-427;
5276;-30;25;976;793;-793;-427;
5280;-30;24;974;793;-793;-427;
5284;-30;25;976;732;-793;-366;
5288;-30;25;976;732;-793;-366;
5292;-30;25;976;732;-793;-366;
5296;-30;25;976;732;-793;-366;
5300;-30;27;977;732;-793;-366;
5304;-30;27;977;732;-793;-366;
5308;-30;27;977;732;-793;-366;
5312;-31;26;978;671;-793;-366;
5316;-31;26;978;671;-793;-366;
5320;-29;26;977;610;-793;-488;
5324;-29;26;977;610;-793;-488;
5328;-29;26;977;610;-793;-488;
5332;-31;26;974;549;-732;-427;
5336;-31;26;974;549;-732;-427;
5340;-32;26;975;671;-732;-427;
5344;-32;25;975;671;-732;-366;
5348;-32;25;975;671;-732;-366;
5352;-32;25;975;671;-732;-366;
5356;-32;25;975;671;-732;-366;
5360;-29;24;975;793;-732;-305;
5364;-29;24;975;793;-732;-305;
5368;-29;24;975;793;-732;-305;
5372;-31;24;976;854;-793;-427;
5376;-31;24;976;854;-793;-427;
5380;-32;24;975;976;-915;-366;
5384;-32;24;975;976;-915;-366;
5388;-32;24;975;976;-915;-366;
5392;-32;24;973;1098;-976;-366;
5396;-32;24;973;1098;-976;-366;
5400;-30;26;973;1037;-976;-427;
5404;-30;26;978;1037;-915;-366;
5408;-30;26;978;1037;-915;-366;
5412;-30;26;978;1037;-915;-366;
5416;-30;26;978;1037;-915;-366;
5420;-31;26;979;915;-854;-366;
5424;-31;26;979;915;-854;-366;
5428;-31;26;979;915;-854;-366;
5432;-29;27;974;854;-732;-427;
5436;-29;27;974;854;-732;-427;
5440;-30;27;977;793;-732;-427;
5444;-30;27;977;793;-732;-427;
5448;-30;27;977;793;-732;-427;
5452;-31;25;978;671;-671;-305;
5456;-31;25;978;671;-671;-305;
5460;-31;25;974;671;-732;-366;
5464;-30;25;977;671;-793;-427;
5468;-30;25;977;671;-793;-427;
5472;-30;25;977;671;-793;-427;
5476;-30;25;977;671;-793;-427;
5480;-30;25;979;610;-793;-427;
5484;-30;25;979;610;-793;-427;
5488;-30;25;979;610;-793;-427;
5492;-33;24;975;671;-854;-366;
5496;-33;24;975;671;-854;-366;
5500;-31;23;975;732;-976;-366;
5504;-31;23;975;732;-976;-366;
5508;-31;23;975;732;-976;-366;
5512;-30;25;973;671;-854;-427;
5516;-30;25;973;671;-854;-427;
5520;-30;26;973;610;-915;-427;
5524;-31;26;972;549;-854;-366;
5528;-31;26;972;549;-854;-366;
5532;-31;26;972;549;-854;-366;
5536;-31;26;972;549;-854;-366;
5540;-31;25;973;549;-732;-427;
5544;-31;25;973;549;-732;-427;
5548;-31;25;973;549;-732;-427;
5552;-31;25;973;671;-671;-366;
5556;-31;25;973;671;-671;-366;
5560;-31;25;978;793;-732;-366;
5564;-31;25;978;793;-732;-366;
5568;-31;25;978;793;-732;-366;
5572;-29;25;973;732;-671;-366;
5576;-29;25;973;732;-671;-366;
5580;-32;25;973;854;-793;-366;
5584;-31;27;974;976;-854;-427;
5588;-31;27;974;976;-854;-427;
5592;-31;27;974;976;-854;-427;
5596;-31;27;974;976;-854;-427;
5600;-29;28;974;854;-793;-305;
5604;-29;28;974;854;-793;-305;
5608;-29;28;974;854;-793;-305;
5612;-28;23;977;671;-671;-305;
5616;-28;23;977;671;-671;-305;
5620;-30;24;975;488;-793;-305;
5624;-30;24;975;488;-793;-305;
5628;-30;24;975;488;-793;-305;
5632;-32;25;974;549;-793;-305;
5636;-32;25;974;549;-793;-305;
5640;-32;27;977;610;-793;-305;
5644;-28;25;977;427;-610;-305;
5648;-28;25;977;122;-671;-366;
5652;-28;24;975;122;-671;-366;
5656;-28;24;975;122;-671;-366;
5660;-28;24;975;122;-671;-366;
5664;-28;24;975;183;-549;-366;
5668;-30;24;977;183;-549;-366;
5672;-30;24;977;183;-549;-366;
5676;-30;24;977;183;-549;-366;
5680;-32;23;979;-122;-366;-366;
5684;-32;23;979;-122;-366;-366;
5688;-32;23;979;-122;-366;-366;
5692;-30;27;980;-854;0;-366;
5696;-30;27;980;-854;0;-366;
5700;-30;25;976;-1647;244;-427;
5704;-30;24;979;-1953;366;-427;
5708;-30;24;979;-1953;366;-427;
5712;-30;24;979;-1953;366;-427;
5716;-30;24;979;-1953;366;-427;
5720;-29;18;976;-1831;366;-244;
5724;-29;18;976;-1831;366;-244;
5728;-29;18;976;-1831;366;-244;
5732;-44;-7;893;-854;-244;-183;
5736;-44;-7;893;-854;-244;-183;
5740;-19;45;1046;5859;-4333;-61;
