 unit--timestamp[ms];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
16632;86;3;964;2136;18127;-1708;
16636;86;3;964;3601;18554;-1770;
16640;86;6;973;3601;18554;-1770;
16644;86;6;973;3601;18554;-1770;
16648;84;2;981;5859;19775;-1770;
16652;84;2;981;5859;19775;-1770;
16656;84;2;981;9094;21850;-1770;
16660;71;8;971;9094;21850;-1770;
16664;71;8;971;9094;21850;-1770;
16668;74;3;968;10131;22949;-1831;
16672;74;3;968;10131;22949;-1831;
16676;74;3;968;8239;23132;-2319;
16680;72;2;969;8239;23132;-2319;
16684;60;4;972;5371;23864;-2746;
16688;60;4;972;5371;23864;-2746;
16692;60;4;972;5371;23864;-2746;
16696;60;4;972;4333;24963;-3234;
16700;62;3;966;4333;24963;-3234;
16704;62;3;966;4333;24963;-3234;
16708;63;9;962;3417;24536;-3112;
16712;63;9;962;3417;24536;-3112;
16716;63;9;962;2563;23193;-2807;
16720;60;10;971;2563;23193;-2807;
16724;60;10;971;2563;23193;-2807;
16728;55;9;966;4028;21850;-2746;
16732;55;9;966;4028;21850;-2746;
16736;55;9;966;5310;20324;-2136;
16740;47;10;971;5310;20324;-2136;
16744;50;10;972;5493;19226;-1647;
16748;50;10;972;5493;19226;-1647;
16752;50;10;972;5493;19226;-1647;
16756;50;10;972;5187;18432;-1098;
16760;57;5;989;5187;18432;-1098;
16764;57;5;989;5187;18432;-1098;
16768;50;6;993;5004;17517;-427;
16772;50;6;993;5004;17517;-427;
16776;50;6;993;4760;16723;61;
16780;37;8;990;4760;16723;61;
16784;37;8;990;4760;16723;61;
16788;28;16;993;4760;17150;0;
16792;28;16;993;4760;17150;0;
16796;28;16;993;5493;18005;-122;
16800;39;17;994;5493;18005;-122;
16804;37;20;993;7385;17883;-305;
16808;35;23;995;8483;16906;122;
16812;35;23;995;8483;16906;122;
16816;35;23;995;8483;16906;122;
16820;32;18;996;7873;15502;366;
16824;32;18;996;7873;15502;366;
16828;32;18;996;7873;15502;366;
16832;32;18;996;7873;15502;366;
16836;32;18;996;7202;13427;366;
16840;33;18;997;7202;13427;366;
16844;33;18;997;7202;13427;366;
16848;28;12;992;6225;11291;488;
16852;28;12;992;6225;11291;488;
16856;28;12;992;5981;9033;1403;
16860;14;8;988;5981;9033;1403;
16864;-12;16;978;6103;8178;2624;
16868;-12;16;978;6103;8178;2624;
16872;-12;16;978;6103;8178;2624;
16876;-12;16;978;6103;8178;2624;
16880;-19;13;970;6164;9948;1953;
16884;-19;13;970;6164;9948;1953;
16888;-9;12;973;5493;13366;1037;
16892;-9;12;973;5493;13366;1037;
16896;-9;12;973;5493;13366;1037;
16900;6;13;985;6530;15930;671;
16904;6;13;985;6530;15930;671;
16908;23;16;994;8056;16662;610;
16912;23;16;994;8056;16662;610;
16916;23;16;994;8056;16662;610;
16920;23;18;992;7507;16113;610;
16924;3;20;981;6347;14709;427;
16928;3;20;981;6347;14709;427;
16932;3;20;981;6347;14709;427;
16936;3;20;981;6347;14709;427;
16940;0;24;981;3845;13732;1281;
16944;0;24;981;3845;13732;1281;
16948;5;23;995;-488;12939;2258;
16952;5;23;995;-488;12939;2258;
16956;5;23;995;-488;12939;2258;
16960;8;19;1003;-2685;12573;2319;
16964;8;19;1003;-2685;12573;2319;
16968;3;15;1003;-2685;12512;2014;
16972;3;15;1003;-2685;12512;2014;
16976;3;15;1003;-2685;12512;2014;
16980;-8;22;1003;-3173;12634;1770;
16984;-13;26;1009;-4516;13183;1770;
16988;-13;26;1009;-4516;13183;1770;
16992;-13;26;1009;-4516;13183;1770;
16996;-13;26;1009;-4516;13183;1770;
17000;-22;26;1014;-4089;14221;976;
17004;-22;26;1014;-4089;14221;976;
17008;-27;26;1018;-2685;14648;305;
17012;-27;26;1018;-2685;14648;305;
17016;-27;26;1018;-2685;14648;305;
17020;-23;27;1023;-1037;14587;-122;
17024;-23;27;1023;-1037;14587;-122;
17028;-26;29;1027;915;14770;-793;
17032;-26;29;1027;915;14770;-793;
17036;-26;29;1027;915;14770;-793;
17040;-22;24;1029;1464;14221;-1159;
17044;-21;22;1029;1281;12939;-1281;
17048;-21;22;1029;1281;12939;-1281;
17052;-21;22;1029;1281;12939;-1281;
17056;-21;22;1029;1281;12939;-1281;
17060;-33;26;1024;1281;11718;-1281;
17064;-33;26;1024;1281;11718;-1281;
17068;-33;27;1016;1342;10620;-1281;
17072;-33;27;1016;1342;10620;-1281;
17076;-33;27;1016;1342;10620;-1281;
17080;-27;29;1013;1464;9887;-1342;
17084;-27;29;1013;1464;9887;-1342;
17088;-35;32;1007;1892;10314;-1770;
17092;-35;32;1007;1892;10314;-1770;
17096;-35;32;1007;1892;10314;-1770;
17100;-45;27;1002;3845;11108;-2502;
17104;-44;25;995;5981;11535;-2929;
17108;-44;25;995;5981;11535;-2929;
17112;-44;25;995;5981;11535;-2929;
17116;-44;25;995;5981;11535;-2929;
17120;-38;23;990;5187;11230;-2929;
17124;-38;23;990;5187;11230;-2929;
17128;-32;16;998;4028;9826;-2746;
17132;-32;16;998;4028;9826;-2746;
17136;-32;16;998;4028;9826;-2746;
17140;-35;21;991;4333;8361;-2380;
17144;-35;21;991;4333;8361;-2380;
17148;-34;21;981;3173;6286;-2685;
17152;-34;21;981;3173;6286;-2685;
17156;-34;21;981;3173;6286;-2685;
17160;-41;18;979;1708;4638;-3051;
17164;-49;27;973;2990;4028;-2990;
17168;-49;27;973;2990;4028;-2990;
17172;-49;27;973;2990;4028;-2990;
17176;-49;27;973;2990;4028;-2990;
17180;-43;23;971;5981;3967;-2746;
17184;-43;23;971;5981;3967;-2746;
17188;-48;23;979;7568;4760;-2868;
17192;-48;23;979;7568;4760;-2868;
17196;-48;23;979;7568;4760;-2868;
17200;-47;23;984;7385;5004;-2014;
17204;-47;23;984;7385;5004;-2014;
17208;-56;25;980;6103;4638;-610;
17212;-56;25;980;6103;4638;-610;
17216;-56;25;980;6103;4638;-610;
17220;-52;18;971;3051;4272;488;
17224;-57;27;968;-122;4394;1770;
17228;-57;27;968;-122;4394;1770;
17232;-57;27;968;-122;4394;1770;
17236;-57;27;968;-122;4394;1770;
17240;-56;30;976;-1831;4089;2746;
17244;-56;30;976;-1831;4089;2746;
17248;-63;39;978;-1708;4028;2868;
17252;-63;39;978;-1708;4028;2868;
17256;-63;39;978;-1708;4028;2868;
17260;-62;43;983;-1770;3295;3784;
17264;-62;43;983;-1770;3295;3784;
17268;-41;41;998;122;2807;3906;
17272;-41;41;998;122;2807;3906;
17276;-41;41;998;122;2807;3906;
17280;-36;41;999;2441;2929;3234;
17284;-30;39;997;3356;1647;3662;
17288;-32;30;995;3906;-732;4455;
17292;-32;30;995;3906;-732;4455;
17296;-32;30;995;3906;-732;4455;
17300;-32;30;995;5004;-1892;4882;
17304;-42;31;988;5004;-1892;4882;
17308;-42;31;988;5004;-1892;4882;
17312;-42;31;988;5004;-1892;4882;
17316;-42;31;988;5004;-1892;4882;
17320;-44;33;978;4577;-1647;4882;
17324;-44;33;978;4577;-1647;4882;
17328;-39;35;967;1586;-671;4821;
17332;-39;35;967;1586;-671;4821;
17336;-39;35;967;1586;-671;4821;
17340;-52;44;960;-2441;-854;4333;
17344;-40;62;987;-14526;-4028;5004;
17348;-40;62;987;-14526;-4028;5004;
17352;-40;62;987;-14526;-4028;5004;
17356;-40;62;987;-14526;-4028;5004;
17360;-21;31;1039;-30822;-8728;6164;
17364;-21;31;1039;-30822;-8728;6164;
17368;-29;43;1103;-33569;-10681;5615;
17372;-29;43;1103;-33569;-10681;5615;
17376;-29;43;1103;-33569;-10681;5615;
17380;-72;38;1169;-26977;-2990;1892;
17384;-72;38;1169;-26977;-2990;1892;
17388;-62;7;1116;-10864;610;244;
17392;-62;7;1116;-10864;610;244;
17396;-62;7;1116;-10864;610;244;
17400;-61;7;1012;-1586;183;1464;
17404;-88;9;975;-3417;1098;1098;
17408;-88;9;975;-3417;1098;1098;
17412;-88;9;975;-3417;1098;1098;
17416;-88;9;975;-3417;1098;1098;
17420;-53;11;976;-5004;2441;-244;
17424;-53;11;976;-5004;2441;-244;
17428;-40;9;972;-4333;2075;-366;
17432;-40;9;972;-4333;2075;-366;
17436;-40;9;972;-4333;2075;-366;
17440;-45;7;961;-1953;427;-183;
17444;-45;7;961;-1953;427;-183;
17448;-53;1;961;0;-1403;-122;
17452;-53;1;961;0;-1403;-122;
17456;-53;1;961;0;-1403;-122;
17460;-54;2;970;793;-2624;-244;
17464;-56;-1;978;366;-2868;-427;
17468;-56;-1;978;366;-2868;-427;
17472;-56;-1;978;366;-2868;-427;
17476;-56;-1;978;366;-2868;-427;
17480;-49;4;979;-732;-2868;-549;
17484;-49;4;979;-732;-2868;-549;
17488;-43;7;981;-1770;-2319;-549;
17492;-43;7;981;-1770;-2319;-549;
17496;-43;7;981;-1770;-2319;-549;
17500;-43;15;983;-2136;-1647;-488;
17504;-43;15;983;-2136;-1647;-488;
17508;-37;6;984;-3234;-854;-610;
17512;-37;6;984;-3234;-854;-610;
17516;-37;6;984;-3234;-854;-610;
17520;-35;-4;982;-3662;366;-549;
17524;-41;-1;984;-3967;1098;-244;
17528;-41;-1;984;-3967;1098;-244;
17532;-41;-1;984;-3967;1098;-244;
17536;-41;-1;984;-3967;1098;-244;
17540;-46;-3;988;-3845;1220;-122;
17544;-46;-3;988;-3845;1220;-122;
17548;-46;-1;990;-3173;854;-183;
17552;-46;-1;990;-3173;854;-183;
17556;-46;-1;990;-3173;854;-183;
17560;-48;0;991;-3112;61;-183;
17564;-48;0;991;-3112;61;-183;
17568;-52;0;986;-3723;-1403;-183;
17572;-52;0;986;-3723;-1403;-183;
17576;-52;0;986;-3723;-1403;-183;
17580;-46;-5;977;-3540;-2868;-244;
17584;-46;-9;979;-1953;-2990;-122;
17588;-46;-9;979;-1953;-2990;-122;
17592;-46;-9;979;-1953;-2990;-122;
17596;-46;-9;979;-1953;-2990;-122;
17600;-46;2;984;-1098;-3723;-244;
17604;-46;2;984;-1098;-3723;-244;
17608;-32;6;993;-2807;-2380;-183;
17612;-32;6;993;-2807;-2380;-183;
17616;-32;6;993;-2807;-2380;-183;
17620;-48;-13;968;-2502;-610;-122;
17624;-48;-13;968;-2502;-610;-122;
17628;-41;0;980;-244;-1770;-244;
17632;-41;0;980;-244;-1770;-244;
17636;-41;0;980;-244;-1770;-244;
17640;-33;12;995;-1708;-1220;-244;
17644;-31;5;989;-5859;915;-122;
17648;-31;5;989;-5859;915;-122;
17652;-31;5;989;-5859;915;-122;
17656;-31;5;989;-5859;915;-122;
17660;-52;-32;944;-5676;1525;122;
17664;-52;-32;944;-5676;1525;122;
17668;-60;-16;971;2075;-2807;0;
17672;-60;-16;971;2075;-2807;0;
17676;-60;-16;971;2075;-2807;0;
17680;-33;-4;993;1220;-2441;-427;
17684;-33;-4;993;1220;-2441;-427;
17688;-47;-10;972;183;-610;-305;
17692;-47;-10;972;183;-610;-305;
17696;-47;-10;972;183;-610;-305;
17700;-44;-7;976;1159;-1037;-244;
17704;-43;-8;981;1586;-1281;-366;
17708;-43;-8;981;1586;-1281;-366;
17712;-43;-8;981;1586;-1281;-366;
17716;-43;-8;981;1586;-1281;-366;
17720;-41;-6;982;1892;-1403;-366;
17724;-41;-6;982;1892;-1403;-366;
17728;-41;-5;979;2075;-1220;-305;
17732;-41;-5;979;2075;-1220;-305;
17736;-41;-5;979;2075;-1220;-305;
17740;-38;-4;978;1953;-976;-305;
17744;-38;-4;978;1953;-976;-305;
17748;-42;-4;975;1647;-610;-305;
17752;-42;-4;975;1647;-610;-305;
17756;-42;-4;975;1647;-610;-305;
17760;-42;-5;978;1403;-488;-244;
17764;-42;-5;978;1464;-366;-244;
17768;-41;-4;980;1647;-305;-305;
17772;-41;-4;980;1647;-305;-305;
17776;-41;-4;980;1647;-305;-305;
17780;-41;-4;980;1647;-305;-305;
17784;-41;-7;979;1647;-366;-305;
17788;-41;-7;979;1647;-366;-305;
17792;-41;-7;979;1647;-366;-305;
17796;-41;-7;979;1647;-366;-305;
17800;-42;-5;977;1892;-427;-305;
17804;-42;-5;977;1892;-427;-305;
17808;-42;-5;981;1892;-427;-305;
17812;-42;-5;981;1892;-427;-305;
17816;-42;-5;981;1892;-427;-305;
17820;-41;-3;977;1770;-549;-305;
17824;-41;-2;980;1586;-549;-244;
17828;-41;-2;980;1586;-549;-244;
17832;-41;-2;980;1586;-549;-244;
17836;-41;-2;980;1586;-549;-244;
17840;-43;-2;978;1342;-671;-305;
17844;-43;-2;978;1342;-671;-305;
17848;-45;0;977;1037;-671;-305;
17852;-45;0;977;1037;-671;-305;
17856;-45;0;977;1037;-671;-305;
17860;-44;-3;976;732;-854;-305;
17864;-44;-3;976;732;-854;-305;
17868;-39;-5;976;915;-793;-305;
17872;-39;-5;976;915;-793;-305;
17876;-39;-5;976;915;-793;-305;
17880;-40;-6;976;1037;-732;-305;
17884;-41;-5;978;1159;-793;-244;
17888;-41;-5;978;1159;-793;-244;
17892;-41;-5;978;1159;-793;-244;
17896;-41;-5;978;1159;-793;-244;
17900;-40;-5;977;1220;-793;-305;
17904;-40;-5;977;1220;-793;-305;
17908;-42;-5;976;1464;-610;-305;
17912;-42;-5;976;1464;-610;-305;
17916;-42;-5;976;1464;-610;-305;
17920;-45;-3;979;1525;-549;-366;
17924;-45;-3;979;1525;-549;-366;
17928;-40;-3;978;1281;-732;-305;
17932;-40;-3;978;1281;-732;-305;
17936;-40;-3;978;1281;-732;-305;
17940;-41;-1;979;793;-732;-305;
17944;-42;0;974;549;-732;-305;
17948;-42;0;974;549;-732;-305;
17952;-42;0;974;549;-732;-305;
17956;-42;0;974;549;-732;-305;
17960;-41;-3;974;610;-610;-305;
17964;-41;-3;974;610;-610;-305;
17968;-43;-3;979;854;-549;-244;
17972;-43;-3;979;854;-549;-244;
17976;-43;-3;979;854;-549;-244;
17980;-45;-4;986;732;-427;-244;
17984;-45;-4;986;732;-427;-244;
17988;-42;-8;983;732;-305;-305;
17992;-42;-8;983;732;-305;-305;
17996;-42;-8;983;732;-305;-305;
18000;-41;-5;972;1159;-244;-305;
18004;-43;-7;976;1037;-488;-183;
18008;-43;-7;976;1037;-488;-183;
18012;-43;-7;976;1037;-488;-183;
18016;-43;-7;976;1037;-488;-183;
18020;-43;-6;971;1098;-366;-305;
18024;-43;-6;971;1098;-366;-305;
18028;-41;-3;976;1220;-305;-305;
18032;-41;-3;976;1220;-305;-305;
18036;-41;-3;976;1220;-305;-305;
18040;-43;-4;990;671;-305;-244;
18044;-43;-4;990;671;-305;-244;
18048;-44;-6;986;671;-183;-366;
18052;-44;-6;986;671;-183;-366;
18056;-44;-6;986;671;-183;-366;
18060;-42;-2;970;1525;-244;-427;
18064;-42;-1;969;1342;-366;-305;
18068;-42;-1;969;1342;-366;-305;
18072;-42;-1;969;1342;-366;-305;
18076;-42;-1;969;1342;-366;-305;
18080;-44;-1;967;915;-366;-305;
18084;-44;-1;967;915;-366;-305;
18088;-43;-3;975;610;-427;-305;
18092;-43;-3;975;610;-427;-305;
18096;-43;-3;975;610;-427;-305;
18100;-42;-6;980;427;-427;-305;
18104;-42;-6;980;427;-427;-305;
18108;-43;-5;975;732;-366;-183;
18112;-43;-5;975;732;-366;-183;
18116;-43;-5;975;732;-366;-183;
18120;-43;-3;981;671;-366;-244;
18124;-43;-7;975;488;-427;-244;
18128;-43;-7;975;488;-427;-244;
18132;-43;-7;975;488;-427;-244;
18136;-43;-7;975;488;-427;-244;
18140;-46;-6;970;1159;-732;-305;
18144;-46;-6;970;1159;-732;-305;
18148;-46;-6;970;1953;-1159;-305;
18152;-44;-6;974;1953;-1159;-305;
18156;-44;-6;974;1953;-1159;-305;
18160;-43;-8;979;2563;-1159;-244;
18164;-43;-8;979;2563;-1159;-244;
18168;-43;-8;979;2746;-854;-366;
18172;-39;-3;980;2746;-854;-366;
18176;-39;-3;980;2746;-854;-366;
18180;-39;0;979;2624;-671;-305;
18184;-38;-1;984;2075;-305;-244;
18188;-38;-1;984;2075;-305;-244;
18192;-38;-1;984;2075;-305;-244;
18196;-38;-1;984;2075;-305;-244;
18200;-40;-4;978;1525;61;-305;
18204;-40;-4;978;1525;61;-305;
18208;-40;-4;978;1525;183;-305;
18212;-40;-1;972;1525;183;-305;
18216;-40;-1;972;1525;183;-305;
18220;-43;-1;963;1892;305;-244;
18224;-43;-1;963;1892;305;-244;
18228;-43;-1;963;2197;427;-305;
18232;-43;-3;962;2197;427;-305;
18236;-43;-3;962;2197;427;-305;
18240;-41;-1;964;2929;488;-244;
18244;-43;-1;973;3295;1037;-183;
18248;-43;-1;973;2807;732;-122;
18252;-43;1;971;2807;732;-122;
18256;-36;0;966;3234;244;61;
18260;-36;0;966;3234;244;61;
18264;-36;0;966;3234;244;61;
18268;-46;-5;969;4394;122;244;
18272;-46;-5;969;4394;122;244;
18276;-46;-5;969;4394;122;244;
18280;-46;-5;969;4394;122;244;
18284;-46;-5;969;4394;122;244;
18288;-46;-5;969;5859;-183;61;
18292;-45;-6;967;5859;-183;61;
18296;-45;-6;967;5859;-183;61;
18300;-49;-7;958;6469;671;0;
18304;-48;-1;948;7629;610;-61;
18308;-48;-1;948;7629;610;-61;
18312;-48;-1;948;7629;610;-61;
18316;-48;-1;948;7629;610;-61;
18320;-49;-1;953;8789;488;-61;
18324;-49;-1;953;8789;488;-61;
18328;-49;-1;953;10192;-244;-183;
18332;-55;1;960;10192;-244;-183;
18336;-55;1;960;10192;-244;-183;
18340;-57;-2;969;11413;-1770;-427;
18344;-57;-2;969;11413;-1770;-427;
18348;-57;-2;969;12390;-3234;-610;
18352;-48;1;996;12390;-3234;-610;
18356;-48;1;996;12390;-3234;-610;
18360;-43;8;1019;12207;-3967;-549;
18364;-33;14;1017;11657;-5187;-610;
18368;-33;14;1017;11657;-5187;-610;
18372;-33;14;1017;11657;-5187;-610;
18376;-33;14;1017;11657;-5187;-610;
18380;-22;31;958;11169;-3173;-427;
18384;-22;31;958;11169;-3173;-427;
18388;-22;31;958;7446;-1708;-305;
18392;-39;23;985;7446;-1708;-305;
18396;-39;23;985;7446;-1708;-305;
18400;-32;13;991;6042;-2136;-305;
18404;-32;13;991;6042;-2136;-305;
18408;-32;13;991;6164;-1586;-366;
18412;-39;18;1004;6164;-1586;-366;
18416;-39;18;1004;6164;-1586;-366;
18420;-39;19;990;5615;-1708;-366;
18424;-40;26;978;4760;-1953;-366;
18428;-40;26;978;4760;-1953;-366;
18432;-40;26;978;4760;-1953;-366;
18436;-40;26;978;4760;-1953;-366;
18440;-41;27;980;3356;-2136;-305;
18444;-41;27;980;3356;-2136;-305;
18448;-41;27;980;2075;-2136;-366;
18452;-40;23;981;2075;-2136;-366;
18456;-40;23;981;2075;-2136;-366;
18460;-38;21;980;1037;-1892;-305;
18464;-38;21;980;1037;-1892;-305;
18468;-38;21;980;183;-1525;-183;
18472;-35;16;984;183;-1525;-183;
18476;-35;16;984;183;-1525;-183;
18480;-34;16;984;0;-1037;-305;
18484;-36;14;979;549;-854;-305;
18488;-36;14;979;549;-854;-305;
18492;-36;14;979;549;-854;-305;
18496;-36;14;979;549;-854;-305;
18500;-38;14;980;1342;-671;-183;
18504;-38;14;980;1342;-671;-183;
18508;-38;14;980;1342;-671;-183;
18512;-40;15;984;1892;-549;-244;
18516;-40;15;984;1892;-549;-244;
18520;-40;17;983;1953;-244;-305;
18524;-40;17;983;1953;-244;-305;
18528;-40;17;983;1953;-244;-305;
18532;-38;21;981;1586;-61;-122;
18536;-38;21;981;1586;-61;-122;
18540;-38;24;983;732;122;-61;
18544;-38;26;989;-610;61;-122;
18548;-38;26;989;-610;61;-122;
18552;-38;26;989;-610;61;-122;
18556;-38;26;989;-610;61;-122;
18560;-37;29;995;-2319;-183;-61;
18564;-37;29;995;-2319;-183;-61;
18568;-37;29;995;-2319;-183;-61;
18572;-39;27;999;-4577;-122;-122;
18576;-39;27;999;-4577;-122;-122;
18580;-40;26;999;-7019;-122;-122;
18584;-40;26;999;-7019;-122;-122;
18588;-40;26;999;-7019;-122;-122;
18592;-36;15;1000;-9094;-122;-61;
18596;-36;15;1000;-9094;-122;-61;
