 unit--timestamp[ms];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
14036;-18;17;975;610;-671;7507;
14040;-20;12;975;732;-610;9338;
14044;-20;12;975;732;-610;9338;
14048;-29;19;976;549;-488;11230;
14052;-29;19;976;549;-488;11230;
14056;-29;19;976;549;-488;11230;
14060;-15;20;977;-854;671;12268;
14064;-15;20;977;-854;671;12268;
14068;-15;20;977;-854;671;12268;
14072;-44;10;971;-2807;2502;12207;
14076;-44;10;971;-2807;2502;12207;
14080;-31;26;974;1770;-1708;11718;
14084;-31;26;974;1770;-1708;11718;
14088;-31;26;974;1770;-1708;11718;
14092;-29;53;978;1220;-1281;10375;
14096;-29;53;978;1220;-1281;10375;
14100;-31;56;973;1281;-1098;7507;
14104;-31;56;973;1281;-1098;7507;
14108;-29;70;975;1708;-1647;4516;
14112;-29;70;975;1708;-1647;4516;
14116;-29;70;975;1708;-1647;4516;
14120;-32;71;979;793;-732;1953;
14124;-32;71;979;793;-732;1953;
14128;-32;71;979;793;-732;1953;
14132;-43;56;975;-183;183;366;
14136;-43;56;975;-183;183;366;
14140;-38;32;973;366;-366;-305;
14144;-38;32;973;366;-366;-305;
14148;-38;32;973;366;-366;-305;
14152;-27;26;976;1220;-1220;-427;
14156;-27;26;976;1220;-1220;-427;
14160;-34;25;975;2136;-2136;-366;
14164;-34;25;975;2136;-2136;-366;
14168;-34;25;975;2136;-2136;-366;
14172;-14;44;977;3112;-3173;-427;
14176;-14;44;977;3112;-3173;-427;
14180;-24;33;979;854;-976;-427;
14184;-24;33;979;854;-976;-427;
14188;-24;33;979;854;-976;-427;
14192;-27;33;976;610;-549;-427;
14196;-27;33;976;610;-549;-427;
14200;-34;58;973;793;-549;-488;
14204;-34;58;973;793;-549;-488;
14208;-34;58;973;793;-549;-488;
14212;-41;82;976;-61;61;-4272;
14216;-41;82;976;-61;61;-4272;
14220;-17;12;974;-4272;3845;-6103;
14224;-17;12;974;-4272;3845;-6103;
14228;-48;24;977;366;-305;-4211;
14232;-48;24;977;366;-305;-4211;
14236;-48;24;977;366;-305;-4211;
14240;-18;32;975;1647;-1708;-4150;
14244;-18;32;975;1647;-1708;-4150;
14248;-18;32;975;1647;-1708;-4150;
14252;-27;14;976;1220;-1281;-3906;
14256;-27;14;976;1220;-1281;-3906;
14260;-17;19;976;2624;-2563;-3295;
14264;-17;19;976;2624;-2563;-3295;
14268;-17;19;976;2624;-2563;-3295;
14272;-15;20;976;2136;-2075;-2502;
14276;-15;20;976;2136;-2075;-2502;
14280;-19;22;976;2014;-1953;-1220;
14284;-19;22;976;1525;-1464;-305;
14288;-20;40;977;1525;-1464;-305;
14292;-14;44;979;-1037;976;-366;
14296;-14;44;979;-1037;976;-366;
14300;-14;44;979;-1037;976;-366;
14304;-42;12;970;-3173;2807;-427;
14308;-42;12;970;-3173;2807;-427;
14312;-42;12;970;-3173;2807;-427;
14316;-42;12;970;-3173;2807;-427;
14320;-22;35;977;915;-854;-427;
14324;-22;35;977;915;-854;-427;
14328;-22;35;977;915;-854;-427;
14332;-21;18;978;-305;122;-305;
14336;-21;18;978;-305;122;-305;
14340;-22;41;974;-1403;854;1220;
14344;-22;41;974;-3906;2624;854;
14348;-32;46;983;-3906;2624;854;
14352;-32;46;983;-3906;2624;854;
14356;-32;46;983;-3906;2624;854;
14360;-51;-14;964;-1647;1159;-61;
14364;-51;-14;964;-1647;1159;-61;
14368;-51;-14;964;-1647;1159;-61;
14372;-36;11;971;7080;-5554;915;
14376;-36;11;971;7080;-5554;915;
14380;3;81;985;7080;-5859;1159;
14384;3;81;985;7080;-5859;1159;
14388;3;81;985;7080;-5859;1159;
14392;-45;32;969;-1708;1281;61;
14396;-45;32;969;-1708;1281;61;
14400;-20;34;975;1403;-1342;-549;
14404;-20;34;975;1403;-1342;-549;
14408;-18;38;976;-488;488;-366;
14412;-18;38;976;-488;488;-366;
14416;-18;38;976;-488;488;-366;
14420;-26;36;984;-2502;2197;-366;
14424;-26;36;984;-2502;2197;-366;
14428;-26;36;984;-2502;2197;-366;
14432;-34;25;978;-3479;2807;-427;
14436;-34;25;978;-3479;2807;-427;
14440;-34;25;978;-1342;1098;-305;
14444;-37;21;975;-1342;1098;-305;
14448;-37;21;975;-1342;1098;-305;
14452;-25;33;977;244;-305;-366;
14456;-25;33;977;244;-305;-366;
14460;-28;31;972;366;-549;-1281;
14464;-28;31;972;366;-549;-1281;
14468;-46;2;975;2746;-2319;-1586;
14472;-46;2;975;2746;-2319;-1586;
14476;-46;2;975;2746;-2319;-1586;
14480;-46;2;975;5859;-4943;-366;
14484;-40;18;975;5859;-4943;-366;
14488;-40;18;975;5859;-4943;-366;
14492;-9;54;984;7446;-6408;-488;
14496;-9;54;984;7446;-6408;-488;
14500;-9;54;984;1892;-1953;-610;
14504;-26;33;975;1892;-1953;-610;
14508;-26;33;975;1892;-1953;-610;
14512;-34;24;975;1403;-1586;-1464;
14516;-34;24;975;1403;-1586;-1464;
14520;-17;39;974;976;-976;-2929;
14524;-17;39;974;976;-976;-2929;
14528;-15;42;975;610;-671;-1098;
14532;-15;42;975;610;-671;-1098;
14536;-15;42;975;610;-671;-1098;
14540;-15;42;975;-1037;915;-61;
14544;-24;34;975;-1037;915;-61;
14548;-24;34;975;-1037;915;-61;
14552;-25;33;979;-2197;1953;-305;
14556;-25;33;979;-2197;1953;-305;
14560;-25;33;979;-2929;2441;-305;
14564;-22;39;984;-2929;2441;-305;
14568;-22;39;984;-2929;2441;-305;
14572;-34;24;975;-5004;3845;-305;
14576;-34;24;975;-5004;3845;-305;
14580;-46;6;971;-2075;1525;-305;
14584;-46;6;971;-2075;1525;-305;
14588;-35;21;975;3601;-2929;-305;
14592;-35;21;975;3601;-2929;-305;
14596;-35;21;975;3601;-2929;-305;
14600;-35;21;975;5981;-4821;-427;
14604;-35;22;972;5981;-4821;-427;
14608;-35;22;972;5981;-4821;-427;
14612;-14;43;981;6774;-5554;-305;
14616;-14;43;981;6774;-5554;-305;
14620;-14;43;981;2807;-2563;-366;
14624;-14;7;975;2807;-2563;-366;
14628;-14;7;975;2807;-2563;-366;
14632;-38;49;973;2197;-1953;-1037;
14636;-38;49;973;2197;-1953;-1037;
14640;-23;58;976;1892;-1708;-915;
14644;-23;58;976;1892;-1708;-915;
14648;-23;58;976;-305;244;-305;
14652;-23;29;976;-305;244;-305;
14656;-23;29;976;-305;244;-305;
14660;-23;29;976;-610;366;-366;
14664;-33;27;972;-610;366;-366;
14668;-33;27;972;-610;366;-366;
14672;-30;31;977;488;-915;-427;
14676;-30;31;977;488;-915;-427;
14680;-30;31;977;1098;-1403;-488;
14684;-26;31;976;1098;-1403;-488;
14688;-26;31;976;1098;-1403;-488;
14692;-24;32;975;1159;-1342;-366;
14696;-24;32;975;1159;-1342;-366;
14700;-28;29;977;1220;-1098;-366;
14704;-28;29;977;1220;-1098;-366;
14708;-28;29;977;1831;-1464;-366;
14712;-24;32;975;1831;-1464;-366;
14716;-24;32;975;1831;-1464;-366;
14720;-24;32;975;1220;-915;-366;
14724;-24;34;977;1220;-915;-366;
14728;-24;34;977;1220;-915;-366;
14732;-25;36;975;305;-244;-427;
14736;-25;36;975;305;-244;-427;
14740;-25;36;975;-488;244;-427;
14744;-25;35;975;-488;244;-427;
14748;-25;35;975;-488;244;-427;
14752;-31;30;975;-671;366;-366;
14756;-31;30;975;-671;366;-366;
14760;-33;28;975;61;-427;-366;
14764;-33;28;975;1220;-1403;-427;
14768;-26;29;976;1220;-1403;-427;
14772;-25;32;974;1525;-1586;-427;
14776;-26;29;973;1525;-1342;-366;
14780;-26;29;973;1525;-1342;-366;
14784;-26;29;973;1525;-1342;-366;
14788;-26;29;973;1525;-1342;-366;
14792;-26;29;973;1525;-1342;-366;
14796;-26;29;973;1525;-1342;-366;
14800;-24;32;975;1525;-1403;-366;
14804;-24;32;975;1525;-1403;-366;
14808;-24;32;975;1525;-1403;-366;
14812;-24;34;975;976;-854;-427;
14816;-24;34;975;976;-854;-427;
14820;-25;32;977;488;-366;-366;
14824;-25;32;977;-244;305;-427;
14828;-19;38;980;-244;305;-427;
14832;-19;38;980;-244;305;-427;
14836;-19;38;980;-244;305;-427;
14840;-19;38;980;-1708;1464;-305;
14844;-29;28;973;-1708;1464;-305;
14848;-29;28;973;-1708;1464;-305;
14852;-28;28;975;-1220;976;-427;
14856;-28;28;975;-1220;976;-427;
14860;-28;28;975;-732;671;-366;
14864;-28;28;974;-732;671;-366;
14868;-28;28;974;-732;671;-366;
14872;-29;27;974;-244;122;-366;
14876;-29;27;974;-244;122;-366;
14880;-30;29;974;366;-366;-305;
14884;-30;29;974;366;-366;-305;
14888;-30;29;974;732;-549;-305;
14892;-30;29;976;732;-549;-305;
14896;-30;29;976;732;-549;-305;
14900;-30;29;976;732;-549;-305;
14904;-27;31;979;1220;-915;-305;
14908;-27;31;979;1220;-915;-305;
14912;-29;30;975;915;-671;-366;
14916;-29;30;975;915;-671;-366;
14920;-29;30;975;915;-671;-366;
14924;-28;29;973;1037;-610;-427;
14928;-28;29;973;1037;-610;-427;
14932;-25;31;972;1281;-793;-366;
14936;-25;31;972;1281;-793;-366;
14940;-26;31;971;549;-183;-366;
14944;-26;31;971;549;-183;-366;
14948;-26;31;971;427;-183;-305;
14952;-30;29;973;427;-183;-305;
14956;-30;29;973;427;-183;-305;
14960;-30;29;973;427;-183;-305;
14964;-26;34;976;305;-183;-305;
14968;-26;34;976;305;-183;-305;
14972;-28;33;975;-854;732;-366;
14976;-28;33;975;-854;732;-366;
14980;-28;33;975;-854;732;-366;
14984;-30;27;975;-1464;1098;-305;
14988;-30;27;975;-1464;1098;-305;
14992;-32;25;973;-549;488;-366;
14996;-32;25;973;-549;488;-366;
15000;-29;28;969;671;-244;-366;
15004;-29;28;969;671;-244;-366;
15008;-29;28;969;671;-244;-366;
15012;-31;28;974;1159;-671;-305;
15016;-31;28;974;1159;-671;-305;
15020;-31;28;974;1159;-671;-305;
15024;-27;34;967;1525;-915;-366;
15028;-27;34;967;1525;-915;-366;
15032;-24;35;968;732;122;-305;
15036;-24;35;968;732;122;-305;
15040;-24;35;968;732;122;-305;
15044;-29;39;982;-1770;1586;-305;
15048;-29;39;982;-1770;1586;-305;
15052;-31;30;974;-4394;2075;-366;
15056;-31;30;974;-4394;2075;-366;
15060;-43;5;987;-3601;1708;-427;
15064;-43;5;987;-3601;1708;-427;
15068;-43;5;987;1586;-671;-366;
15072;-32;24;977;1586;-671;-366;
15076;-32;24;977;1586;-671;-366;
15080;-32;24;977;1586;-671;-366;
15084;-31;24;972;2136;-915;-305;
15088;-31;24;972;2136;-915;-305;
15092;-31;25;970;2685;-610;-244;
15096;-31;25;970;2685;-610;-244;
15100;-31;25;970;2685;-610;-244;
15104;-31;26;971;3479;-915;-244;
15108;-31;26;971;3479;-915;-244;
15112;-26;33;979;3540;-915;-244;
15116;-26;33;979;3540;-915;-244;
15120;-28;31;976;2746;-549;-366;
15124;-28;31;976;2746;-549;-366;
15128;-28;31;976;2746;-549;-366;
15132;-31;31;977;2075;-427;-366;
15136;-31;31;977;2075;-427;-366;
15140;-31;31;977;2075;-427;-366;
15144;-29;28;972;1586;-549;-305;
15148;-29;28;972;1586;-549;-305;
15152;-29;31;972;1464;-488;-366;
15156;-29;31;972;1464;-488;-366;
15160;-29;31;972;1464;-488;-366;
15164;-27;29;972;1464;-366;-366;
15168;-27;29;972;1464;-366;-366;
15172;-27;30;972;1586;-488;-305;
15176;-27;30;972;1586;-488;-305;
15180;-28;29;975;2075;-732;-427;
15184;-28;29;975;2075;-732;-427;
15188;-28;29;975;2075;-732;-427;
15192;-27;28;975;2258;-1037;-427;
15196;-27;28;975;2258;-1037;-427;
15200;-27;28;975;2258;-1037;-427;
15204;-26;30;972;2075;-1342;-305;
15208;-26;30;972;2075;-1342;-305;
15212;-27;30;973;2136;-1342;-305;
15216;-27;30;973;2136;-1342;-305;
15220;-27;30;973;2136;-1342;-305;
15224;-27;30;978;1831;-1159;-366;
15228;-27;30;978;1831;-1159;-366;
15232;-25;28;978;1220;-915;-366;
15236;-25;28;978;1220;-915;-366;
15240;-28;30;973;671;-732;-305;
15244;-28;30;973;671;-732;-305;
15248;-28;30;973;671;-732;-305;
15252;-28;28;969;610;-854;-305;
15256;-28;28;969;610;-854;-305;
15260;-28;28;969;610;-854;-305;
15264;-28;29;970;671;-976;-366;
15268;-28;29;970;671;-976;-366;
15272;-27;29;972;610;-976;-366;
15276;-27;29;972;610;-976;-366;
15280;-27;29;972;610;-976;-366;
15284;-27;31;974;488;-915;-366;
15288;-27;31;974;488;-915;-366;
15292;-27;30;975;122;-732;-305;
15296;-27;30;975;122;-732;-305;
15300;-25;33;972;-244;-610;-305;
15304;-25;33;972;-610;-549;-366;
15308;-26;30;978;-610;-549;-366;
15312;-26;28;976;-1220;-427;-366;
15316;-26;28;976;-1220;-427;-366;
15320;-26;28;976;-1220;-427;-366;
15324;-26;28;976;-1220;-427;-366;
15328;-26;28;976;-1220;-427;-366;
15332;-28;30;977;-1647;-366;-366;
15336;-28;30;977;-1647;-366;-366;
15340;-28;30;977;-1647;-366;-366;
15344;-26;34;979;-2136;-488;-427;
15348;-26;34;979;-2136;-488;-427;
15352;22;98;976;-3173;-488;-1281;
15356;22;98;976;-3173;-488;-1281;
