 unit--timestamp[ms];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
656;-31;24;979;793;-793;-305;
660;-31;26;979;976;-854;-244;
664;-31;29;981;1037;-854;-305;
668;-31;29;981;1037;-854;-305;
672;-31;29;981;1037;-854;-305;
676;-31;29;981;1037;-854;-305;
680;-31;28;974;854;-793;-366;
684;-31;28;974;854;-793;-366;
688;-28;28;975;854;-793;-305;
692;-28;28;975;854;-793;-305;
696;-28;28;975;854;-793;-305;
700;-29;26;976;976;-854;-305;
704;-29;26;976;976;-854;-305;
708;-28;28;976;976;-793;-366;
712;-28;28;976;976;-793;-366;
716;-28;28;976;976;-793;-366;
720;-27;30;975;915;-793;-366;
724;-27;25;978;793;-732;-305;
728;-27;25;978;793;-732;-305;
732;-27;25;978;793;-732;-305;
736;-27;25;978;793;-732;-305;
740;-29;28;974;671;-610;-427;
744;-29;28;974;671;-610;-427;
748;-29;28;974;793;-610;-366;
752;-31;27;974;793;-610;-366;
756;-31;27;974;793;-610;-366;
760;-31;26;976;854;-671;-305;
764;-31;26;976;854;-671;-305;
768;-31;26;976;915;-732;-366;
772;-31;29;980;915;-732;-366;
776;-31;29;980;915;-732;-366;
780;-32;28;980;915;-732;-427;
784;-29;29;980;793;-793;-366;
788;-29;29;980;793;-793;-366;
792;-29;29;980;793;-793;-366;
796;-29;29;980;793;-793;-366;
800;-29;26;975;976;-854;-366;
804;-29;26;975;976;-854;-366;
808;-29;26;975;1037;-854;-366;
812;-28;28;975;1037;-854;-366;
816;-28;28;975;1037;-854;-366;
820;-29;29;975;976;-732;-366;
824;-29;29;975;976;-732;-366;
828;-29;29;975;854;-732;-305;
832;-29;27;978;854;-732;-305;
836;-29;27;978;854;-732;-305;
840;-29;27;974;793;-671;-366;
844;-27;28;975;854;-671;-305;
848;-27;28;975;854;-671;-305;
852;-27;28;975;854;-671;-305;
856;-27;28;975;854;-671;-305;
860;-29;28;977;793;-671;-366;
864;-29;28;977;793;-671;-366;
868;-29;28;977;854;-732;-427;
872;-27;25;976;854;-732;-427;
876;-27;25;976;854;-732;-427;
880;-31;27;977;854;-671;-427;
884;-31;27;977;854;-671;-427;
888;-31;27;977;915;-793;-366;
892;-29;27;975;915;-793;-366;
896;-29;27;975;915;-793;-366;
900;-28;24;975;915;-854;-305;
904;-28;28;976;915;-793;-305;
908;-28;28;976;915;-793;-305;
912;-28;28;976;915;-793;-305;
916;-28;28;976;915;-793;-305;
920;-28;29;974;854;-732;-366;
924;-28;29;974;854;-732;-366;
928;-28;29;974;854;-732;-366;
932;-28;27;975;854;-732;-366;
936;-28;27;975;854;-732;-366;
940;-28;27;974;915;-732;-366;
944;-28;27;974;915;-732;-366;
948;-28;27;974;793;-671;-427;
952;-31;26;975;793;-671;-427;
956;-31;26;975;793;-671;-427;
960;-30;27;974;793;-610;-427;
964;-30;27;974;793;-610;-427;
968;-30;27;974;854;-671;-427;
972;-31;26;976;854;-671;-427;
976;-31;26;976;854;-671;-427;
980;-30;27;980;854;-671;-427;
984;-30;27;980;854;-671;-427;
988;-30;27;980;976;-854;-366;
992;-28;26;979;976;-854;-366;
996;-28;26;979;976;-854;-366;
1000;-29;26;976;915;-854;-366;
1004;-29;26;976;915;-854;-366;
1008;-29;26;976;915;-793;-305;
1012;-30;28;974;915;-793;-305;
1016;-30;28;974;915;-793;-305;
1020;-29;28;971;915;-793;-427;
1024;-29;28;976;854;-732;-366;
1028;-29;28;976;854;-732;-366;
1032;-29;28;976;854;-732;-366;
1036;-29;28;976;854;-732;-366;
1040;-28;28;977;854;-732;-305;
1044;-28;28;977;854;-732;-305;
1048;-28;28;977;854;-732;-366;
1052;-28;28;975;854;-732;-366;
1056;-28;28;975;854;-732;-366;
1060;-30;26;975;854;-732;-427;
1064;-30;26;975;854;-732;-427;
1068;-30;26;975;793;-732;-366;
1072;-30;25;976;793;-732;-366;
1076;-30;25;976;793;-732;-366;
1080;-29;27;977;854;-732;-305;
1084;-29;26;978;854;-671;-366;
1088;-29;26;978;854;-732;-305;
1092;-31;27;978;854;-732;-305;
1096;-31;27;978;854;-732;-305;
1100;-31;27;978;854;-732;-305;
1104;-31;27;978;793;-671;-366;
1108;-30;28;976;793;-671;-366;
1112;-30;28;976;793;-671;-366;
1116;-30;28;976;793;-671;-366;
1120;-29;28;976;915;-671;-366;
1124;-29;28;976;915;-671;-366;
1128;-29;28;976;915;-854;-366;
1132;-29;28;978;915;-854;-366;
1136;-29;28;978;915;-854;-366;
1140;-30;26;976;915;-793;-366;
1144;-29;26;978;854;-793;-366;
1148;-29;26;978;854;-793;-366;
1152;-29;26;978;854;-793;-366;
1156;-29;26;978;854;-793;-366;
1160;-29;26;974;854;-854;-305;
1164;-29;26;974;854;-854;-305;
1168;-29;26;974;915;-732;-305;
1172;-26;25;974;915;-732;-305;
1176;-26;25;974;915;-732;-305;
1180;-27;27;975;854;-793;-366;
1184;-27;27;975;854;-793;-366;
1188;-27;27;975;854;-793;-366;
1192;-30;26;979;793;-793;-244;
1196;-30;26;979;793;-793;-244;
1200;-28;26;977;915;-793;-244;
1204;-30;28;974;915;-793;-366;
1208;-30;28;974;915;-793;-366;
1212;-30;28;974;915;-793;-366;
1216;-30;28;974;915;-793;-366;
1220;-30;27;975;915;-793;-366;
1224;-30;27;975;915;-793;-366;
1228;-30;27;975;915;-793;-366;
1232;-28;27;971;915;-793;-305;
1236;-28;27;971;915;-793;-305;
1240;-30;28;976;793;-732;-305;
1244;-30;28;976;793;-732;-305;
1248;-30;28;976;793;-732;-305;
1252;-29;27;977;793;-610;-366;
1256;-29;27;977;793;-610;-366;
1260;-30;27;976;854;-610;-305;
1264;-29;28;978;915;-671;-305;
1268;-29;28;978;915;-671;-305;
1272;-29;28;978;915;-671;-305;
1276;-29;28;978;915;-671;-305;
1280;-30;27;976;854;-671;-305;
1284;-30;27;976;854;-671;-305;
1288;-30;27;976;854;-671;-305;
1292;-30;27;978;793;-793;-305;
1296;-30;27;978;793;-793;-305;
1300;-26;26;976;854;-732;-305;
1304;-26;26;976;854;-732;-305;
1308;-26;26;976;854;-732;-305;
1312;-30;27;978;793;-732;-366;
1316;-30;27;978;793;-732;-366;
1320;-32;28;973;915;-793;-366;
1324;-28;27;976;854;-732;-366;
1328;-28;27;976;854;-732;-366;
1332;-28;27;976;854;-732;-366;
1336;-28;27;976;854;-732;-366;
1340;-28;27;976;793;-671;-366;
1344;-28;27;976;793;-671;-366;
1348;-28;27;976;793;-671;-366;
1352;-29;27;976;915;-671;-305;
1356;-29;27;976;915;-671;-305;
1360;-30;28;978;915;-732;-366;
1364;-30;28;978;915;-732;-366;
1368;-30;28;978;915;-732;-366;
1372;-30;28;976;976;-854;-305;
1376;-30;28;976;976;-854;-305;
1380;-30;28;976;915;-793;-366;
1384;-29;27;979;793;-732;-427;
1388;-29;27;979;793;-732;-427;
1392;-29;27;979;793;-732;-427;
1396;-29;27;979;793;-732;-427;
1400;-28;27;976;793;-732;-305;
1404;-28;27;976;793;-732;-305;
1408;-28;27;976;793;-732;-305;
1412;-31;28;977;915;-671;-244;
1416;-31;28;977;915;-671;-244;
1420;-31;27;974;915;-732;-366;
1424;-31;27;974;915;-732;-366;
1428;-31;27;974;915;-732;-366;
1432;-28;27;975;793;-793;-427;
1436;-28;27;975;793;-793;-427;
1440;-29;26;978;854;-732;-305;
1444;-29;26;978;793;-732;-305;
1448;-29;27;976;793;-732;-305;
1452;-29;27;976;793;-732;-305;
1456;-29;27;976;793;-732;-305;
1460;-29;28;977;854;-793;-366;
1464;-29;28;977;854;-793;-366;
1468;-29;28;977;854;-793;-366;
1472;-29;27;978;976;-854;-366;
1476;-29;27;978;976;-854;-366;
1480;-29;26;978;915;-793;-427;
1484;-29;26;978;915;-793;-427;
1488;-29;26;978;915;-793;-427;
1492;-29;28;975;915;-732;-366;
1496;-29;28;975;915;-732;-366;
1500;-30;26;974;793;-671;-305;
1504;-30;26;974;793;-732;-305;
1508;-28;26;974;793;-732;-305;
1512;-28;26;974;793;-732;-305;
1516;-28;26;974;793;-732;-305;
1520;-28;27;975;976;-793;-305;
1524;-28;27;975;976;-793;-305;
1528;-28;27;975;976;-793;-305;
1532;-29;28;975;976;-732;-305;
1536;-29;28;975;976;-732;-305;
1540;-29;28;975;854;-732;-366;
1544;-29;28;975;854;-732;-366;
1548;-29;28;975;854;-732;-366;
1552;-29;26;978;854;-671;-366;
1556;-29;26;978;854;-671;-366;
1560;-28;28;978;793;-732;-427;
1564;-29;26;977;793;-793;-366;
1568;-29;26;977;854;-732;-366;
1572;-29;25;974;854;-732;-366;
1576;-29;25;974;854;-732;-366;
1580;-29;25;974;854;-732;-366;
1584;-29;25;974;854;-732;-366;
